"MTurkCode","listNum","goal","goalType","variable","rating","timeStamp","terminate_time"
"A3E76V59BKGKCQ",3,3,"short-term","satisfaction_base","1","baseline",NA
"A3EXD5E390Z6B3",3,1,"recurrance","satisfaction_base","8","baseline",NA
"A3EXD5E390Z6B3",3,2,"recurrance","satisfaction_base","3","baseline",NA
"A3EXD5E390Z6B3",3,3,"short-term","satisfaction_base","5","baseline",NA
"A3GI28OVLDI9ST",5,1,"short-term","satisfaction_base","3","baseline",NA
"A3GI28OVLDI9ST",5,2,"short-term","satisfaction_base","8","baseline",NA
"A3GI28OVLDI9ST",5,3,"short-term","satisfaction_base","3","baseline",NA
"A3GI28OVLDI9ST",5,4,"long-term","satisfaction_base","8","baseline",NA
"A3GI28OVLDI9ST",5,5,"short-term","satisfaction_base","2","baseline",NA
"A3GZXU4FUJTKZD",5,1,"short-term","satisfaction_base","2","baseline",NA
"A3GZXU4FUJTKZD",5,2,"short-term","satisfaction_base","8","baseline",NA
"A3GZXU4FUJTKZD",5,3,"long-term","satisfaction_base","1","baseline",NA
"A3GZXU4FUJTKZD",5,4,"short-term","satisfaction_base","8","baseline",NA
"A3GZXU4FUJTKZD",5,5,"short-term","satisfaction_base","1","baseline",NA
"A3HXM7BGH18FOW",3,1,"recurrance","satisfaction_base","8","baseline",NA
"A3HXM7BGH18FOW",3,2,"long-term","satisfaction_base","1","baseline",NA
"A3HXM7BGH18FOW",3,3,"recurrance","satisfaction_base","1","baseline",NA
"A3KFFIBJZVM0J2",4,1,"short-term","satisfaction_base","3","baseline",NA
"A3KFFIBJZVM0J2",4,2,"short-term","satisfaction_base","3","baseline",NA
"A3KFFIBJZVM0J2",4,3,"short-term","satisfaction_base","8","baseline",NA
"A3KFFIBJZVM0J2",4,4,"short-term","satisfaction_base","3","baseline",NA
"A3KIDRWRKC7RI5",5,1,"long-term","satisfaction_base","6","baseline",NA
"A3KIDRWRKC7RI5",5,2,"short-term","satisfaction_base","3","baseline",NA
"A3KIDRWRKC7RI5",5,3,"recurrance","satisfaction_base","2","baseline",NA
"A3KIDRWRKC7RI5",5,4,"long-term","satisfaction_base","2","baseline",NA
"A3KIDRWRKC7RI5",5,5,"recurrance","satisfaction_base","2","baseline",NA
"A3KIZLHCD945UK",3,1,"short-term","satisfaction_base","1","baseline",NA
"A3KIZLHCD945UK",3,2,"recurrance","satisfaction_base","3","baseline",NA
"A3KIZLHCD945UK",3,3,"short-term","satisfaction_base","8","baseline",NA
"A3KNLR8H286IHT",3,1,"short-term","satisfaction_base","3","baseline",NA
"A3KNLR8H286IHT",3,2,"recurrance","satisfaction_base","8","baseline",NA
"A3KNLR8H286IHT",3,3,"recurrance","satisfaction_base","1","baseline",NA
"A3LL096CAY5WHB",2,1,"recurrance","satisfaction_base","8","baseline",NA
"A3LL096CAY5WHB",2,2,"recurrance","satisfaction_base","2","baseline",NA
"A3M81P9BEVE1GD",5,1,"short-term","satisfaction_base","6","baseline",NA
"A3M81P9BEVE1GD",5,2,"recurrance","satisfaction_base","7","baseline",NA
"A3M81P9BEVE1GD",5,3,"recurrance","satisfaction_base","6","baseline",NA
"A3M81P9BEVE1GD",5,4,"short-term","satisfaction_base","5","baseline",NA
"A3M81P9BEVE1GD",5,5,"long-term","satisfaction_base","5","baseline",NA
"A3NKNOE5HIXXL",3,1,"short-term","satisfaction_base","6","baseline",NA
"A3NKNOE5HIXXL",3,2,"long-term","satisfaction_base","3","baseline",NA
"A3NKNOE5HIXXL",3,3,"long-term","satisfaction_base","8","baseline",NA
"A3NLSGHK6RFXA8",4,1,"long-term","satisfaction_base","3","baseline",NA
"A3NLSGHK6RFXA8",4,2,"recurrance","satisfaction_base","5","baseline",NA
"A3NLSGHK6RFXA8",4,3,"short-term","satisfaction_base","5","baseline",NA
"A3NLSGHK6RFXA8",4,4,"long-term","satisfaction_base","8","baseline",NA
"A3NRAEKWOKVUNN",2,1,"recurrance","satisfaction_base","5","baseline",NA
"A3NRAEKWOKVUNN",2,2,"long-term","satisfaction_base","3","baseline",NA
"A3NXT3OVGL7QNR",1,1,"long-term","satisfaction_base","3","baseline",NA
"A3O0ZQMDKOKAMR",2,1,"recurrance","satisfaction_base","5","baseline",NA
"A3O0ZQMDKOKAMR",2,2,"long-term","satisfaction_base","6","baseline",NA
"A3OAXRZT3MVJML",3,1,"long-term","satisfaction_base","8","baseline",NA
"A3OAXRZT3MVJML",3,2,"short-term","satisfaction_base","8","baseline",NA
"A3OAXRZT3MVJML",3,3,"long-term","satisfaction_base","3","baseline",NA
"A3OLRWACCCCUTU",5,1,"short-term","satisfaction_base","5","baseline",NA
"A3OLRWACCCCUTU",5,2,"short-term","satisfaction_base","5","baseline",NA
"A3OLRWACCCCUTU",5,3,"recurrance","satisfaction_base","6","baseline",NA
"A3OLRWACCCCUTU",5,4,"recurrance","satisfaction_base","3","baseline",NA
"A3OLRWACCCCUTU",5,5,"short-term","satisfaction_base","8","baseline",NA
"A3OPRR8AXT6OSJ",3,1,"recurrance","satisfaction_base","3","baseline",NA
"A3OPRR8AXT6OSJ",3,2,"recurrance","satisfaction_base","8","baseline",NA
"A3OPRR8AXT6OSJ",3,3,"recurrance","satisfaction_base","5","baseline",NA
"A3OUNEJO97MM8E",3,1,"short-term","satisfaction_base","5","baseline",NA
"A3OUNEJO97MM8E",3,2,"long-term","satisfaction_base","1","baseline",NA
"A3OUNEJO97MM8E",3,3,"short-term","satisfaction_base","3","baseline",NA
"A3PGCZCYMXQMZ8",4,1,"recurrance","satisfaction_base","5","baseline",NA
"A3PGCZCYMXQMZ8",4,2,"long-term","satisfaction_base","6","baseline",NA
"A3PGCZCYMXQMZ8",4,3,"long-term","satisfaction_base","2","baseline",NA
"A3PGCZCYMXQMZ8",4,4,"long-term","satisfaction_base","8","baseline",NA
"A3PSV85ZUXP9VF",3,1,"long-term","satisfaction_base","8","baseline",NA
"A3PSV85ZUXP9VF",3,2,"short-term","satisfaction_base","1","baseline",NA
"A3PSV85ZUXP9VF",3,3,"short-term","satisfaction_base","2","baseline",NA
"A3QSFE6GKO157S",2,1,"recurrance","satisfaction_base","8","baseline",NA
"A3QSFE6GKO157S",2,2,"recurrance","satisfaction_base","8","baseline",NA
"A3ROYUO9LWA22S",5,1,"short-term","satisfaction_base","7","baseline",NA
"A3ROYUO9LWA22S",5,2,"short-term","satisfaction_base","6","baseline",NA
"A3ROYUO9LWA22S",5,3,"long-term","satisfaction_base","5","baseline",NA
"A3ROYUO9LWA22S",5,4,"short-term","satisfaction_base","3","baseline",NA
"A3ROYUO9LWA22S",5,5,"recurrance","satisfaction_base","3","baseline",NA
"A3U2S6OPJNS4AQ",1,1,"short-term","satisfaction_base","7","baseline",NA
"A3U4SSUB9ZZ9T0",3,1,"long-term","satisfaction_base","2","baseline",NA
"A3U4SSUB9ZZ9T0",3,2,"recurrance","satisfaction_base","5","baseline",NA
"A3U4SSUB9ZZ9T0",3,3,"recurrance","satisfaction_base","5","baseline",NA
"A3UUH3632AI3ZX",1,1,"short-term","satisfaction_base","7","baseline",NA
"A3VYBAO7UQQHGC",3,1,"short-term","satisfaction_base","8","baseline",NA
"A3VYBAO7UQQHGC",3,2,"short-term","satisfaction_base","6","baseline",NA
"A3VYBAO7UQQHGC",3,3,"short-term","satisfaction_base","8","baseline",NA
"A3VZUPCZB4Q9XW",5,1,"recurrance","satisfaction_base","8","baseline",NA
"A3VZUPCZB4Q9XW",5,2,"long-term","satisfaction_base","2","baseline",NA
"A3VZUPCZB4Q9XW",5,3,"long-term","satisfaction_base","3","baseline",NA
"A3VZUPCZB4Q9XW",5,4,"long-term","satisfaction_base","1","baseline",NA
"A3VZUPCZB4Q9XW",5,5,"recurrance","satisfaction_base","6","baseline",NA
"A47VCO946DO5K",3,1,"short-term","satisfaction_base","6","baseline",NA
"A47VCO946DO5K",3,2,"long-term","satisfaction_base","8","baseline",NA
"A47VCO946DO5K",3,3,"long-term","satisfaction_base","8","baseline",NA
"A49CVVOWN4D6Y",5,1,"long-term","satisfaction_base","1","baseline",NA
"A49CVVOWN4D6Y",5,2,"long-term","satisfaction_base","2","baseline",NA
"A49CVVOWN4D6Y",5,3,"long-term","satisfaction_base","5","baseline",NA
"A49CVVOWN4D6Y",5,4,"long-term","satisfaction_base","2","baseline",NA
"A49CVVOWN4D6Y",5,5,"short-term","satisfaction_base","8","baseline",NA
"A4BDXOXC4D8FX",3,1,"short-term","satisfaction_base","1","baseline",NA
"A4BDXOXC4D8FX",3,2,"short-term","satisfaction_base","2","baseline",NA
"A4BDXOXC4D8FX",3,3,"recurrance","satisfaction_base","2","baseline",NA
"A5A14MTB35J23",5,1,"recurrance","satisfaction_base","3","baseline",NA
"A5A14MTB35J23",5,2,"recurrance","satisfaction_base","2","baseline",NA
"A5A14MTB35J23",5,3,"short-term","satisfaction_base","1","baseline",NA
"A5A14MTB35J23",5,4,"recurrance","satisfaction_base","1","baseline",NA
"A5A14MTB35J23",5,5,"long-term","satisfaction_base","1","baseline",NA
"A5E2P5F1AXYZ1",5,1,"recurrance","satisfaction_base","5","baseline",NA
"A5E2P5F1AXYZ1",5,2,"recurrance","satisfaction_base","6","baseline",NA
"A5E2P5F1AXYZ1",5,3,"long-term","satisfaction_base","5","baseline",NA
"A5E2P5F1AXYZ1",5,4,"long-term","satisfaction_base","6","baseline",NA
"A5E2P5F1AXYZ1",5,5,"recurrance","satisfaction_base","6","baseline",NA
"A6JUD4NCQCDWG",2,1,"long-term","satisfaction_base","8","baseline",NA
"A6JUD4NCQCDWG",2,2,"short-term","satisfaction_base","8","baseline",NA
"A6R5AQ4D638BH",3,1,"long-term","satisfaction_base","5","baseline",NA
"A6R5AQ4D638BH",3,2,"short-term","satisfaction_base","8","baseline",NA
"A6R5AQ4D638BH",3,3,"short-term","satisfaction_base","5","baseline",NA
"A770OB1ZAGJ4G",4,1,"recurrance","satisfaction_base","2","baseline",NA
"A770OB1ZAGJ4G",4,2,"recurrance","satisfaction_base","1","baseline",NA
"A770OB1ZAGJ4G",4,3,"recurrance","satisfaction_base","1","baseline",NA
"A770OB1ZAGJ4G",4,4,"recurrance","satisfaction_base","2","baseline",NA
"A7P3R1AIA4TVV",3,1,"recurrance","satisfaction_base","3","baseline",NA
"A7P3R1AIA4TVV",3,2,"long-term","satisfaction_base","2","baseline",NA
"A7P3R1AIA4TVV",3,3,"short-term","satisfaction_base","6","baseline",NA
"AADRZTXSE7211",4,1,"recurrance","satisfaction_base","5","baseline",NA
"AADRZTXSE7211",4,2,"short-term","satisfaction_base","2","baseline",NA
"AADRZTXSE7211",4,3,"recurrance","satisfaction_base","6","baseline",NA
"AADRZTXSE7211",4,4,"recurrance","satisfaction_base","5","baseline",NA
"AAHZCL4LIPCBQ",3,1,"long-term","satisfaction_base","7","baseline",NA
"AAHZCL4LIPCBQ",3,2,"recurrance","satisfaction_base","7","baseline",NA
"AAHZCL4LIPCBQ",3,3,"recurrance","satisfaction_base","7","baseline",NA
"ABOEYY9Y0PFRI",3,1,"recurrance","satisfaction_base","8","baseline",NA
"ABOEYY9Y0PFRI",3,2,"recurrance","satisfaction_base","5","baseline",NA
"ABOEYY9Y0PFRI",3,3,"recurrance","satisfaction_base","3","baseline",NA
"ADJ9I7ZBFYFH7",3,1,"short-term","satisfaction_base","3","baseline",NA
"ADJ9I7ZBFYFH7",3,2,"short-term","satisfaction_base","1","baseline",NA
"ADJ9I7ZBFYFH7",3,3,"recurrance","satisfaction_base","8","baseline",NA
"ADYMIMV1PE14V",3,1,"long-term","satisfaction_base","2","baseline",NA
"ADYMIMV1PE14V",3,2,"recurrance","satisfaction_base","8","baseline",NA
"ADYMIMV1PE14V",3,3,"short-term","satisfaction_base","2","baseline",NA
"AF0W4ZBY7VXOU",3,1,"recurrance","satisfaction_base","1","baseline",NA
"AF0W4ZBY7VXOU",3,2,"short-term","satisfaction_base","6","baseline",NA
"AF0W4ZBY7VXOU",3,3,"recurrance","satisfaction_base","7","baseline",NA
"AFMAFX0P2YRRV",1,1,"short-term","satisfaction_base","8","baseline",NA
"AH00EJ6PK1H3A",3,1,"short-term","satisfaction_base","5","baseline",NA
"AH00EJ6PK1H3A",3,2,"recurrance","satisfaction_base","3","baseline",NA
"AH00EJ6PK1H3A",3,3,"recurrance","satisfaction_base","1","baseline",NA
"AHGDYNKOKJWFJ",3,1,"short-term","satisfaction_base","8","baseline",NA
"AHGDYNKOKJWFJ",3,2,"short-term","satisfaction_base","5","baseline",NA
"AHGDYNKOKJWFJ",3,3,"short-term","satisfaction_base","2","baseline",NA
"AHKRGPN5D3I2G",5,1,"recurrance","satisfaction_base","8","baseline",NA
"AHKRGPN5D3I2G",5,2,"short-term","satisfaction_base","7","baseline",NA
"AHKRGPN5D3I2G",5,3,"long-term","satisfaction_base","7","baseline",NA
"AHKRGPN5D3I2G",5,4,"recurrance","satisfaction_base","7","baseline",NA
"AHKRGPN5D3I2G",5,5,"long-term","satisfaction_base","1","baseline",NA
"AHYTT3T8W9Y9Y",1,1,"recurrance","satisfaction_base","2","baseline",NA
"AIA7RZSAONU5M",3,1,"recurrance","satisfaction_base","2","baseline",NA
"AIA7RZSAONU5M",3,2,"recurrance","satisfaction_base","1","baseline",NA
"AIA7RZSAONU5M",3,3,"recurrance","satisfaction_base","1","baseline",NA
"AIHHRINW9IN1I",3,1,"short-term","satisfaction_base","6","baseline",NA
"AIHHRINW9IN1I",3,2,"short-term","satisfaction_base","8","baseline",NA
"AIHHRINW9IN1I",3,3,"short-term","satisfaction_base","2","baseline",NA
"AIHUIAQ4922K3",2,1,"recurrance","satisfaction_base","3","baseline",NA
"AIHUIAQ4922K3",2,2,"recurrance","satisfaction_base","2","baseline",NA
"AJ4T7PTRYNSUW",3,1,"long-term","satisfaction_base","1","baseline",NA
"AJ4T7PTRYNSUW",3,2,"long-term","satisfaction_base","1","baseline",NA
"AJ4T7PTRYNSUW",3,3,"long-term","satisfaction_base","3","baseline",NA
"AJ9O2ZA0E8UDZ",3,1,"recurrance","satisfaction_base","8","baseline",NA
"AJ9O2ZA0E8UDZ",3,2,"recurrance","satisfaction_base","2","baseline",NA
"AJ9O2ZA0E8UDZ",3,3,"short-term","satisfaction_base","1","baseline",NA
"AJDHPRCJ985C7",5,1,"recurrance","satisfaction_base","6","baseline",NA
"AJDHPRCJ985C7",5,2,"recurrance","satisfaction_base","2","baseline",NA
"AJDHPRCJ985C7",5,3,"short-term","satisfaction_base","1","baseline",NA
"AJDHPRCJ985C7",5,4,"recurrance","satisfaction_base","7","baseline",NA
"AJDHPRCJ985C7",5,5,"long-term","satisfaction_base","2","baseline",NA
"AJMWITY1XT7H7",4,1,"recurrance","satisfaction_base","8","baseline",NA
"AJMWITY1XT7H7",4,2,"recurrance","satisfaction_base","1","baseline",NA
"AJMWITY1XT7H7",4,3,"short-term","satisfaction_base","1","baseline",NA
"AJMWITY1XT7H7",4,4,"recurrance","satisfaction_base","5","baseline",NA
"AJQ71YIGY01HZ",2,1,"long-term","satisfaction_base","3","baseline",NA
"AJQ71YIGY01HZ",2,2,"long-term","satisfaction_base","5","baseline",NA
"AKMOBFEEKW378",5,1,"recurrance","satisfaction_base","8","baseline",NA
"AKMOBFEEKW378",5,2,"recurrance","satisfaction_base","8","baseline",NA
"AKMOBFEEKW378",5,3,"recurrance","satisfaction_base","1","baseline",NA
"AKMOBFEEKW378",5,4,"long-term","satisfaction_base","5","baseline",NA
"AKMOBFEEKW378",5,5,"long-term","satisfaction_base","1","baseline",NA
"AKX5RHHO8BIUX",5,1,"short-term","satisfaction_base","5","baseline",NA
"AKX5RHHO8BIUX",5,2,"recurrance","satisfaction_base","5","baseline",NA
"AKX5RHHO8BIUX",5,3,"short-term","satisfaction_base","8","baseline",NA
"AKX5RHHO8BIUX",5,4,"short-term","satisfaction_base","3","baseline",NA
"AKX5RHHO8BIUX",5,5,"short-term","satisfaction_base","3","baseline",NA
"AL7UTA8J27TFK",4,1,"recurrance","satisfaction_base","1","baseline",NA
"AL7UTA8J27TFK",4,2,"long-term","satisfaction_base","8","baseline",NA
"AL7UTA8J27TFK",4,3,"short-term","satisfaction_base","3","baseline",NA
"AL7UTA8J27TFK",4,4,"long-term","satisfaction_base","1","baseline",NA
"ALAOEYIYW0CW7",5,1,"long-term","satisfaction_base","1","baseline",NA
"ALAOEYIYW0CW7",5,2,"recurrance","satisfaction_base","5","baseline",NA
"ALAOEYIYW0CW7",5,3,"recurrance","satisfaction_base","1","baseline",NA
"ALAOEYIYW0CW7",5,4,"long-term","satisfaction_base","2","baseline",NA
"ALAOEYIYW0CW7",5,5,"recurrance","satisfaction_base","8","baseline",NA
"ALDQRWYZ8KQ9A",3,1,"long-term","satisfaction_base","1","baseline",NA
"ALDQRWYZ8KQ9A",3,2,"recurrance","satisfaction_base","8","baseline",NA
"ALDQRWYZ8KQ9A",3,3,"recurrance","satisfaction_base","1","baseline",NA
"AM0QVBV8L6QCJ",2,1,"long-term","satisfaction_base","2","baseline",NA
"AM0QVBV8L6QCJ",2,2,"long-term","satisfaction_base","3","baseline",NA
"AMA18W8F60Y2J",1,1,"short-term","satisfaction_base","1","baseline",NA
"AMTTB8JUWRRM7",2,1,"long-term","satisfaction_base","1","baseline",NA
"AMTTB8JUWRRM7",2,2,"recurrance","satisfaction_base","1","baseline",NA
"ANZNAAS2K0DSY",3,1,"short-term","satisfaction_base","5","baseline",NA
"ANZNAAS2K0DSY",3,2,"short-term","satisfaction_base","2","baseline",NA
"ANZNAAS2K0DSY",3,3,"short-term","satisfaction_base","5","baseline",NA
"AOS2PVHT2HYTL",3,1,"short-term","satisfaction_base","2","baseline",NA
"AOS2PVHT2HYTL",3,2,"short-term","satisfaction_base","7","baseline",NA
"AOS2PVHT2HYTL",3,3,"short-term","satisfaction_base","5","baseline",NA
"APY7YO8CH0ZDP",3,1,"recurrance","satisfaction_base","5","baseline",NA
"APY7YO8CH0ZDP",3,2,"recurrance","satisfaction_base","5","baseline",NA
"APY7YO8CH0ZDP",3,3,"recurrance","satisfaction_base","8","baseline",NA
"AQAXDL1INQC9Q",3,1,"recurrance","satisfaction_base","3","baseline",NA
"AQAXDL1INQC9Q",3,2,"recurrance","satisfaction_base","5","baseline",NA
"AQAXDL1INQC9Q",3,3,"recurrance","satisfaction_base","5","baseline",NA
"AQMLJYUQCSG22",3,1,"recurrance","satisfaction_base","2","baseline",NA
"AQMLJYUQCSG22",3,2,"long-term","satisfaction_base","8","baseline",NA
"AQMLJYUQCSG22",3,3,"short-term","satisfaction_base","6","baseline",NA
"ARQR5NIFA1AJ",3,1,"long-term","satisfaction_base","8","baseline",NA
"ARQR5NIFA1AJ",3,2,"recurrance","satisfaction_base","5","baseline",NA
"ARQR5NIFA1AJ",3,3,"short-term","satisfaction_base","8","baseline",NA
"AS2MFSWNC5CQI",4,1,"long-term","satisfaction_base","7","baseline",NA
"AS2MFSWNC5CQI",4,2,"long-term","satisfaction_base","7","baseline",NA
"AS2MFSWNC5CQI",4,3,"long-term","satisfaction_base","8","baseline",NA
"AS2MFSWNC5CQI",4,4,"long-term","satisfaction_base","1","baseline",NA
"AS6FM754MF2B2",4,1,"recurrance","satisfaction_base","7","baseline",NA
"AS6FM754MF2B2",4,2,"recurrance","satisfaction_base","5","baseline",NA
"AS6FM754MF2B2",4,3,"long-term","satisfaction_base","3","baseline",NA
"AS6FM754MF2B2",4,4,"short-term","satisfaction_base","1","baseline",NA
"ASY5W2HJPIPF4",2,1,"short-term","satisfaction_base","6","baseline",NA
"ASY5W2HJPIPF4",2,2,"short-term","satisfaction_base","3","baseline",NA
"AT6LDQNLKTUSE",2,1,"short-term","satisfaction_base","5","baseline",NA
"AT6LDQNLKTUSE",2,2,"long-term","satisfaction_base","2","baseline",NA
"AU34T9OMHN4Z4",3,1,"recurrance","satisfaction_base","6","baseline",NA
"AU34T9OMHN4Z4",3,2,"recurrance","satisfaction_base","5","baseline",NA
"AU34T9OMHN4Z4",3,3,"long-term","satisfaction_base","8","baseline",NA
"AUQTHU5AOZVQC",5,1,"short-term","satisfaction_base","6","baseline",NA
"AUQTHU5AOZVQC",5,2,"short-term","satisfaction_base","5","baseline",NA
"AUQTHU5AOZVQC",5,3,"short-term","satisfaction_base","2","baseline",NA
"AUQTHU5AOZVQC",5,4,"short-term","satisfaction_base","2","baseline",NA
"AUQTHU5AOZVQC",5,5,"recurrance","satisfaction_base","5","baseline",NA
"AVKMFV9CZ0MLR",5,1,"recurrance","satisfaction_base","2","baseline",NA
"AVKMFV9CZ0MLR",5,2,"recurrance","satisfaction_base","2","baseline",NA
"AVKMFV9CZ0MLR",5,3,"recurrance","satisfaction_base","2","baseline",NA
"AVKMFV9CZ0MLR",5,4,"recurrance","satisfaction_base","2","baseline",NA
"AVKMFV9CZ0MLR",5,5,"recurrance","satisfaction_base","2","baseline",NA
"AWTGJ45ZWUCHH",5,1,"short-term","satisfaction_base","7","baseline",NA
"AWTGJ45ZWUCHH",5,2,"short-term","satisfaction_base","6","baseline",NA
"AWTGJ45ZWUCHH",5,3,"long-term","satisfaction_base","6","baseline",NA
"AWTGJ45ZWUCHH",5,4,"short-term","satisfaction_base","5","baseline",NA
"AWTGJ45ZWUCHH",5,5,"short-term","satisfaction_base","7","baseline",NA
"AWVLT2L5AP873",3,1,"recurrance","satisfaction_base","8","baseline",NA
"AWVLT2L5AP873",3,2,"recurrance","satisfaction_base","7","baseline",NA
"AWVLT2L5AP873",3,3,"recurrance","satisfaction_base","3","baseline",NA
"AXF0OX50YZQC6",5,1,"recurrance","satisfaction_base","5","baseline",NA
"AXF0OX50YZQC6",5,2,"short-term","satisfaction_base","8","baseline",NA
"AXF0OX50YZQC6",5,3,"long-term","satisfaction_base","5","baseline",NA
"AXF0OX50YZQC6",5,4,"long-term","satisfaction_base","7","baseline",NA
"AXF0OX50YZQC6",5,5,"recurrance","satisfaction_base","5","baseline",NA
"AY4E4CDN0J6JL",4,1,"short-term","satisfaction_base","3","baseline",NA
"AY4E4CDN0J6JL",4,2,"recurrance","satisfaction_base","1","baseline",NA
"AY4E4CDN0J6JL",4,3,"short-term","satisfaction_base","3","baseline",NA
"AY4E4CDN0J6JL",4,4,"short-term","satisfaction_base","5","baseline",NA
"AY5QPUSEADPBG",2,1,"short-term","satisfaction_base","2","baseline",NA
"AY5QPUSEADPBG",2,2,"recurrance","satisfaction_base","1","baseline",NA
"AYA1LRB27KSR1",5,1,"short-term","satisfaction_base","5","baseline",NA
"AYA1LRB27KSR1",5,2,"recurrance","satisfaction_base","3","baseline",NA
"AYA1LRB27KSR1",5,3,"recurrance","satisfaction_base","5","baseline",NA
"AYA1LRB27KSR1",5,4,"recurrance","satisfaction_base","2","baseline",NA
"AYA1LRB27KSR1",5,5,"recurrance","satisfaction_base","6","baseline",NA
"AYNDATHZBJZ6E",3,1,"recurrance","satisfaction_base","1","baseline",NA
"AYNDATHZBJZ6E",3,2,"long-term","satisfaction_base","1","baseline",NA
"AYNDATHZBJZ6E",3,3,"recurrance","satisfaction_base","1","baseline",NA
"AYPOAY43REHC8",5,1,"long-term","satisfaction_base","5","baseline",NA
"AYPOAY43REHC8",5,2,"short-term","satisfaction_base","7","baseline",NA
"AYPOAY43REHC8",5,3,"recurrance","satisfaction_base","5","baseline",NA
"AYPOAY43REHC8",5,4,"recurrance","satisfaction_base","6","baseline",NA
"AYPOAY43REHC8",5,5,"recurrance","satisfaction_base","6","baseline",NA
"AHYTT3T8W9Y9Y",1,1,"recurrance","commitment","6","baseline",NA
"A3KNLR8H286IHT",3,1,"short-term","commitment","6","baseline",NA
"A3NRAEKWOKVUNN",2,1,"recurrance","commitment","3","baseline",NA
"AHGDYNKOKJWFJ",3,1,"short-term","commitment","5","baseline",NA
"A1R5W4RQZTROD8",4,1,"long-term","commitment","7","baseline",NA
"A1XUZFDVKP95VC",2,1,"long-term","commitment","6","baseline",NA
"A22SZHZTF72TRM",4,1,"short-term","commitment","7","baseline",NA
"A1G187YBG0DVMQ",3,1,"short-term","commitment","7","baseline",NA
"A2BJTPZLXIGO8D",3,1,"recurrance","commitment","7","baseline",NA
"A2DVV59R1CQU6T",3,1,"long-term","commitment","7","baseline",NA
"A2ASTDMWBCFIP0",2,1,"short-term","commitment","6","baseline",NA
