"MTurkCode","goal","status","listNum","terminate_time","time_point","variable","post_rating"
"A1R5W4RQZTROD8","2","abandoned",4,"F1","F1","intrinsic_motivation",7
"A1SL72YBUW8Q8K","4","abandoned",4,"F1","F1","intrinsic_motivation",1
"A1TPGXT718D68E","2","completed",3,"F1","F1","intrinsic_motivation",1
"A1VRG5HKZC0H0C","1","completed",5,"F1","F1","intrinsic_motivation",7
"A1WJYF201K77BI","4","abandoned",5,"F1","F1","intrinsic_motivation",5
"A1WJYF201K77BI","5","completed",5,"F1","F1","intrinsic_motivation",5
"A1WQACYPLESVGL","4","completed",5,"F1","F1","intrinsic_motivation",2
"A21ZYTE6WOKUA","1","abandoned",4,"F1","F1","intrinsic_motivation",7
"A21ZYTE6WOKUA","2","completed",4,"F1","F1","intrinsic_motivation",7
"A225BMTMXUR5F4","1","completed",5,"F1","F1","intrinsic_motivation",4
"A22SZHZTF72TRM","1","completed",4,"F1","F1","intrinsic_motivation",5
"A26UAJWMMNN351","2","abandoned",3,"F1","F1","intrinsic_motivation",5
"A2FP41BSPG0Y4A","4","abandoned",5,"F1","F1","intrinsic_motivation",4
"A2FP41BSPG0Y4A","5","completed",5,"F1","F1","intrinsic_motivation",7
"A2H0VR477QHYO7","1","completed",4,"F1","F1","intrinsic_motivation",5
"A2H0VR477QHYO7","3","abandoned",4,"F1","F1","intrinsic_motivation",5
"A2IJEKMVEHQ90W","5","completed",5,"F1","F1","intrinsic_motivation",4
"A2R9OK4M877ZCC","2","completed",3,"F1","F1","intrinsic_motivation",3
"A2W0G89O7E9EFO","2","completed",5,"F1","F1","intrinsic_motivation",2
"A2Y0WNHMT4PZ4C","2","abandoned",3,"F1","F1","intrinsic_motivation",2
"A30FIPRPFQRBO6","2","abandoned",3,"F1","F1","intrinsic_motivation",1
"A30FIPRPFQRBO6","3","completed",3,"F1","F1","intrinsic_motivation",4
"A36ZURENFWTYOZ","2","abandoned",5,"F1","F1","intrinsic_motivation",2
"A36ZURENFWTYOZ","5","completed",5,"F1","F1","intrinsic_motivation",4
"A39H9RIYRB5ZYV","5","completed",5,"F1","F1","intrinsic_motivation",7
"A3GI28OVLDI9ST","1","completed",5,"F1","F1","intrinsic_motivation",4
"A3GZXU4FUJTKZD","1","completed",5,"F1","F1","intrinsic_motivation",1
"A3KFFIBJZVM0J2","1","completed",4,"F1","F1","intrinsic_motivation",3
"A3KFFIBJZVM0J2","4","completed",4,"F1","F1","intrinsic_motivation",2
"A3KIZLHCD945UK","2","completed",3,"F1","F1","intrinsic_motivation",3
"A3KNLR8H286IHT","2","completed",3,"F1","F1","intrinsic_motivation",4
"A3KNLR8H286IHT","3","completed",3,"F1","F1","intrinsic_motivation",1
"A3LL096CAY5WHB","1","abandoned",2,"F1","F1","intrinsic_motivation",5
"A3LL096CAY5WHB","2","abandoned",2,"F1","F1","intrinsic_motivation",5
"A3M81P9BEVE1GD","2","completed",5,"F1","F1","intrinsic_motivation",5
"A3M81P9BEVE1GD","3","completed",5,"F1","F1","intrinsic_motivation",5
"A3NLSGHK6RFXA8","2","completed",4,"F1","F1","intrinsic_motivation",1
"A3OPRR8AXT6OSJ","3","completed",3,"F1","F1","intrinsic_motivation",5
"A3ROYUO9LWA22S","1","completed",5,"F1","F1","intrinsic_motivation",2
"A3VYBAO7UQQHGC","2","completed",3,"F1","F1","intrinsic_motivation",4
"A5A14MTB35J23","4","abandoned",5,"F1","F1","intrinsic_motivation",5
"AHGDYNKOKJWFJ","2","completed",3,"F1","F1","intrinsic_motivation",2
"AHKRGPN5D3I2G","3","completed",5,"F1","F1","intrinsic_motivation",7
"AJ4T7PTRYNSUW","2","abandoned",3,"F1","F1","intrinsic_motivation",1
"AJDHPRCJ985C7","4","completed",5,"F1","F1","intrinsic_motivation",7
"AL7UTA8J27TFK","3","completed",4,"F1","F1","intrinsic_motivation",7
"AMTTB8JUWRRM7","2","abandoned",2,"F1","F1","intrinsic_motivation",1
"ASY5W2HJPIPF4","1","completed",2,"F1","F1","intrinsic_motivation",7
"AUQTHU5AOZVQC","1","completed",5,"F1","F1","intrinsic_motivation",6
"AUQTHU5AOZVQC","5","completed",5,"F1","F1","intrinsic_motivation",5
"AWTGJ45ZWUCHH","4","completed",5,"F1","F1","intrinsic_motivation",7
"AWTGJ45ZWUCHH","5","completed",5,"F1","F1","intrinsic_motivation",7
"AY4E4CDN0J6JL","4","abandoned",4,"F1","F1","intrinsic_motivation",5
"AY5QPUSEADPBG","2","abandoned",2,"F1","F1","intrinsic_motivation",5
"AYA1LRB27KSR1","1","abandoned",5,"F1","F1","intrinsic_motivation",1
"A10LHWALI4BZPC","2","completed",4,"F1","F1","introjected_motivation",1
"A11F3MA5FWH6SJ","3","completed",3,"F1","F1","introjected_motivation",7
"A13FUEPWBCLBUY","2","abandoned",2,"F1","F1","introjected_motivation",4
"A1561P9VVA3C1C","2","completed",3,"F1","F1","introjected_motivation",5
"A16Z9FSSF1X74O","3","abandoned",5,"F1","F1","introjected_motivation",1
"A1720HSKGQ41VJ","1","completed",4,"F1","F1","introjected_motivation",1
"A198MSVO1VTAT5","1","completed",4,"F1","F1","introjected_motivation",1
"A198MSVO1VTAT5","2","completed",4,"F1","F1","introjected_motivation",2
"A19YQU3ZZ8USPO","2","completed",3,"F1","F1","introjected_motivation",4
"A1BIJGB7XA0GME","1","completed",3,"F1","F1","introjected_motivation",7
"A1BSVEBYDZ0AAU","3","abandoned",3,"F1","F1","introjected_motivation",2
"A1G187YBG0DVMQ","3","abandoned",3,"F1","F1","introjected_motivation",3
"A1J8TVICSRC70W","1","abandoned",5,"F1","F1","introjected_motivation",5
"A1J8TVICSRC70W","3","abandoned",5,"F1","F1","introjected_motivation",3
"A1J8TVICSRC70W","5","abandoned",5,"F1","F1","introjected_motivation",6
"A1K8VUKRL53OX","1","completed",5,"F1","F1","introjected_motivation",1
"A1KC342L9WAQ2","1","completed",3,"F1","F1","introjected_motivation",6
"A1QT7BQZVOBSY0","2","completed",4,"F1","F1","introjected_motivation",3
"A1R5W4RQZTROD8","2","abandoned",4,"F1","F1","introjected_motivation",2
"A1SL72YBUW8Q8K","4","abandoned",4,"F1","F1","introjected_motivation",1
"A1TPGXT718D68E","2","completed",3,"F1","F1","introjected_motivation",7
"A1VRG5HKZC0H0C","1","completed",5,"F1","F1","introjected_motivation",6
"A1WJYF201K77BI","4","abandoned",5,"F1","F1","introjected_motivation",7
"A1WJYF201K77BI","5","completed",5,"F1","F1","introjected_motivation",3
"A1WQACYPLESVGL","4","completed",5,"F1","F1","introjected_motivation",1
"A21ZYTE6WOKUA","1","abandoned",4,"F1","F1","introjected_motivation",1
"A21ZYTE6WOKUA","2","completed",4,"F1","F1","introjected_motivation",5
"A225BMTMXUR5F4","1","completed",5,"F1","F1","introjected_motivation",1
"A22SZHZTF72TRM","1","completed",4,"F1","F1","introjected_motivation",5
"A26UAJWMMNN351","2","abandoned",3,"F1","F1","introjected_motivation",4
"A2FP41BSPG0Y4A","4","abandoned",5,"F1","F1","introjected_motivation",3
"A2FP41BSPG0Y4A","5","completed",5,"F1","F1","introjected_motivation",6
"A2H0VR477QHYO7","1","completed",4,"F1","F1","introjected_motivation",1
"A2H0VR477QHYO7","3","abandoned",4,"F1","F1","introjected_motivation",7
"A2IJEKMVEHQ90W","5","completed",5,"F1","F1","introjected_motivation",1
"A2R9OK4M877ZCC","2","completed",3,"F1","F1","introjected_motivation",7
"A2W0G89O7E9EFO","2","completed",5,"F1","F1","introjected_motivation",2
"A2Y0WNHMT4PZ4C","2","abandoned",3,"F1","F1","introjected_motivation",4
"A30FIPRPFQRBO6","2","abandoned",3,"F1","F1","introjected_motivation",7
"A30FIPRPFQRBO6","3","completed",3,"F1","F1","introjected_motivation",4
"A36ZURENFWTYOZ","2","abandoned",5,"F1","F1","introjected_motivation",1
"A36ZURENFWTYOZ","5","completed",5,"F1","F1","introjected_motivation",7
"A39H9RIYRB5ZYV","5","completed",5,"F1","F1","introjected_motivation",1
"A3GI28OVLDI9ST","1","completed",5,"F1","F1","introjected_motivation",4
"A3GZXU4FUJTKZD","1","completed",5,"F1","F1","introjected_motivation",7
"A3KFFIBJZVM0J2","1","completed",4,"F1","F1","introjected_motivation",1
"A3KFFIBJZVM0J2","4","completed",4,"F1","F1","introjected_motivation",6
"A3KIZLHCD945UK","2","completed",3,"F1","F1","introjected_motivation",2
"A3KNLR8H286IHT","2","completed",3,"F1","F1","introjected_motivation",5
"A3KNLR8H286IHT","3","completed",3,"F1","F1","introjected_motivation",7
"A3LL096CAY5WHB","1","abandoned",2,"F1","F1","introjected_motivation",6
"A3LL096CAY5WHB","2","abandoned",2,"F1","F1","introjected_motivation",5
"A3M81P9BEVE1GD","2","completed",5,"F1","F1","introjected_motivation",7
"A3M81P9BEVE1GD","3","completed",5,"F1","F1","introjected_motivation",7
"A3NLSGHK6RFXA8","2","completed",4,"F1","F1","introjected_motivation",5
"A3OPRR8AXT6OSJ","3","completed",3,"F1","F1","introjected_motivation",1
"A3ROYUO9LWA22S","1","completed",5,"F1","F1","introjected_motivation",6
"A3VYBAO7UQQHGC","2","completed",3,"F1","F1","introjected_motivation",4
"A5A14MTB35J23","4","abandoned",5,"F1","F1","introjected_motivation",1
"AHGDYNKOKJWFJ","2","completed",3,"F1","F1","introjected_motivation",3
"AHKRGPN5D3I2G","3","completed",5,"F1","F1","introjected_motivation",1
"AJ4T7PTRYNSUW","2","abandoned",3,"F1","F1","introjected_motivation",6
"AJDHPRCJ985C7","4","completed",5,"F1","F1","introjected_motivation",1
"AL7UTA8J27TFK","3","completed",4,"F1","F1","introjected_motivation",1
"AMTTB8JUWRRM7","2","abandoned",2,"F1","F1","introjected_motivation",5
"ASY5W2HJPIPF4","1","completed",2,"F1","F1","introjected_motivation",1
"AUQTHU5AOZVQC","1","completed",5,"F1","F1","introjected_motivation",7
"AUQTHU5AOZVQC","5","completed",5,"F1","F1","introjected_motivation",7
"AWTGJ45ZWUCHH","4","completed",5,"F1","F1","introjected_motivation",1
"AWTGJ45ZWUCHH","5","completed",5,"F1","F1","introjected_motivation",1
"AY4E4CDN0J6JL","4","abandoned",4,"F1","F1","introjected_motivation",2
"AY5QPUSEADPBG","2","abandoned",2,"F1","F1","introjected_motivation",1
"AYA1LRB27KSR1","1","abandoned",5,"F1","F1","introjected_motivation",2
"A10LHWALI4BZPC","2","completed",4,"F1","F1","meaningfulness",4
"A11F3MA5FWH6SJ","3","completed",3,"F1","F1","meaningfulness",1
"A13FUEPWBCLBUY","2","abandoned",2,"F1","F1","meaningfulness",6
"A1561P9VVA3C1C","2","completed",3,"F1","F1","meaningfulness",4
"A16Z9FSSF1X74O","3","abandoned",5,"F1","F1","meaningfulness",1
"A1720HSKGQ41VJ","1","completed",4,"F1","F1","meaningfulness",5
"A198MSVO1VTAT5","1","completed",4,"F1","F1","meaningfulness",2
"A198MSVO1VTAT5","2","completed",4,"F1","F1","meaningfulness",4
"A19YQU3ZZ8USPO","2","completed",3,"F1","F1","meaningfulness",4
"A1BIJGB7XA0GME","1","completed",3,"F1","F1","meaningfulness",5
"A1BSVEBYDZ0AAU","3","abandoned",3,"F1","F1","meaningfulness",1
"A1G187YBG0DVMQ","3","abandoned",3,"F1","F1","meaningfulness",2
"A1J8TVICSRC70W","1","abandoned",5,"F1","F1","meaningfulness",3
"A1J8TVICSRC70W","3","abandoned",5,"F1","F1","meaningfulness",3
"A1J8TVICSRC70W","5","abandoned",5,"F1","F1","meaningfulness",5
"A1K8VUKRL53OX","1","completed",5,"F1","F1","meaningfulness",7
"A1KC342L9WAQ2","1","completed",3,"F1","F1","meaningfulness",6
"A1QT7BQZVOBSY0","2","completed",4,"F1","F1","meaningfulness",5
"A1R5W4RQZTROD8","2","abandoned",4,"F1","F1","meaningfulness",4
"A1SL72YBUW8Q8K","4","abandoned",4,"F1","F1","meaningfulness",2
"A1TPGXT718D68E","2","completed",3,"F1","F1","meaningfulness",7
"A1VRG5HKZC0H0C","1","completed",5,"F1","F1","meaningfulness",4
"A1WJYF201K77BI","4","abandoned",5,"F1","F1","meaningfulness",4
"A1WJYF201K77BI","5","completed",5,"F1","F1","meaningfulness",2
"A1WQACYPLESVGL","4","completed",5,"F1","F1","meaningfulness",7
"A21ZYTE6WOKUA","1","abandoned",4,"F1","F1","meaningfulness",7
"A21ZYTE6WOKUA","2","completed",4,"F1","F1","meaningfulness",4
"A225BMTMXUR5F4","1","completed",5,"F1","F1","meaningfulness",7
"A22SZHZTF72TRM","1","completed",4,"F1","F1","meaningfulness",4
"A26UAJWMMNN351","2","abandoned",3,"F1","F1","meaningfulness",4
"A2FP41BSPG0Y4A","4","abandoned",5,"F1","F1","meaningfulness",4
"A2FP41BSPG0Y4A","5","completed",5,"F1","F1","meaningfulness",4
"A2H0VR477QHYO7","1","completed",4,"F1","F1","meaningfulness",6
"A2H0VR477QHYO7","3","abandoned",4,"F1","F1","meaningfulness",7
"A2IJEKMVEHQ90W","5","completed",5,"F1","F1","meaningfulness",3
"A2R9OK4M877ZCC","2","completed",3,"F1","F1","meaningfulness",4
"A2W0G89O7E9EFO","2","completed",5,"F1","F1","meaningfulness",6
"A2Y0WNHMT4PZ4C","2","abandoned",3,"F1","F1","meaningfulness",3
"A30FIPRPFQRBO6","2","abandoned",3,"F1","F1","meaningfulness",7
"A30FIPRPFQRBO6","3","completed",3,"F1","F1","meaningfulness",7
"A36ZURENFWTYOZ","2","abandoned",5,"F1","F1","meaningfulness",5
"A36ZURENFWTYOZ","5","completed",5,"F1","F1","meaningfulness",6
"A39H9RIYRB5ZYV","5","completed",5,"F1","F1","meaningfulness",6
"A3GI28OVLDI9ST","1","completed",5,"F1","F1","meaningfulness",5
"A3GZXU4FUJTKZD","1","completed",5,"F1","F1","meaningfulness",4
"A3KFFIBJZVM0J2","1","completed",4,"F1","F1","meaningfulness",1
"A3KFFIBJZVM0J2","4","completed",4,"F1","F1","meaningfulness",1
"A3KIZLHCD945UK","2","completed",3,"F1","F1","meaningfulness",4
"A3KNLR8H286IHT","2","completed",3,"F1","F1","meaningfulness",4
"A3KNLR8H286IHT","3","completed",3,"F1","F1","meaningfulness",7
"A3LL096CAY5WHB","1","abandoned",2,"F1","F1","meaningfulness",5
"A3LL096CAY5WHB","2","abandoned",2,"F1","F1","meaningfulness",6
"A3M81P9BEVE1GD","2","completed",5,"F1","F1","meaningfulness",7
"A3M81P9BEVE1GD","3","completed",5,"F1","F1","meaningfulness",6
"A3NLSGHK6RFXA8","2","completed",4,"F1","F1","meaningfulness",6
"A3OPRR8AXT6OSJ","3","completed",3,"F1","F1","meaningfulness",4
"A3ROYUO9LWA22S","1","completed",5,"F1","F1","meaningfulness",4
"A3VYBAO7UQQHGC","2","completed",3,"F1","F1","meaningfulness",7
"A5A14MTB35J23","4","abandoned",5,"F1","F1","meaningfulness",6
"AHGDYNKOKJWFJ","2","completed",3,"F1","F1","meaningfulness",5
"AHKRGPN5D3I2G","3","completed",5,"F1","F1","meaningfulness",7
"AJ4T7PTRYNSUW","2","abandoned",3,"F1","F1","meaningfulness",4
"AJDHPRCJ985C7","4","completed",5,"F1","F1","meaningfulness",3
"AL7UTA8J27TFK","3","completed",4,"F1","F1","meaningfulness",7
"AMTTB8JUWRRM7","2","abandoned",2,"F1","F1","meaningfulness",4
"ASY5W2HJPIPF4","1","completed",2,"F1","F1","meaningfulness",1
"AUQTHU5AOZVQC","1","completed",5,"F1","F1","meaningfulness",7
"AUQTHU5AOZVQC","5","completed",5,"F1","F1","meaningfulness",7
"AWTGJ45ZWUCHH","4","completed",5,"F1","F1","meaningfulness",7
"AWTGJ45ZWUCHH","5","completed",5,"F1","F1","meaningfulness",1
"AY4E4CDN0J6JL","4","abandoned",4,"F1","F1","meaningfulness",3
"AY5QPUSEADPBG","2","abandoned",2,"F1","F1","meaningfulness",7
"AYA1LRB27KSR1","1","abandoned",5,"F1","F1","meaningfulness",7
"A10LHWALI4BZPC","2","completed",4,"F1","F1","measurability",7
"A11F3MA5FWH6SJ","3","completed",3,"F1","F1","measurability",4
"A13FUEPWBCLBUY","2","abandoned",2,"F1","F1","measurability",7
"A1561P9VVA3C1C","2","completed",3,"F1","F1","measurability",7
"A16Z9FSSF1X74O","3","abandoned",5,"F1","F1","measurability",4
"A1720HSKGQ41VJ","1","completed",4,"F1","F1","measurability",7
"A198MSVO1VTAT5","1","completed",4,"F1","F1","measurability",7
"A198MSVO1VTAT5","2","completed",4,"F1","F1","measurability",7
"A19YQU3ZZ8USPO","2","completed",3,"F1","F1","measurability",6
"A1BIJGB7XA0GME","1","completed",3,"F1","F1","measurability",7
"A1BSVEBYDZ0AAU","3","abandoned",3,"F1","F1","measurability",3
"A1G187YBG0DVMQ","3","abandoned",3,"F1","F1","measurability",6
"A1J8TVICSRC70W","1","abandoned",5,"F1","F1","measurability",7
"A1J8TVICSRC70W","3","abandoned",5,"F1","F1","measurability",4
"A1J8TVICSRC70W","5","abandoned",5,"F1","F1","measurability",7
"A1K8VUKRL53OX","1","completed",5,"F1","F1","measurability",6
"A1KC342L9WAQ2","1","completed",3,"F1","F1","measurability",6
"A1QT7BQZVOBSY0","2","completed",4,"F1","F1","measurability",7
"A1R5W4RQZTROD8","2","abandoned",4,"F1","F1","measurability",6
"A1SL72YBUW8Q8K","4","abandoned",4,"F1","F1","measurability",5
"A1TPGXT718D68E","2","completed",3,"F1","F1","measurability",7
"A1VRG5HKZC0H0C","1","completed",5,"F1","F1","measurability",7
"A1WJYF201K77BI","4","abandoned",5,"F1","F1","measurability",6
"A1WJYF201K77BI","5","completed",5,"F1","F1","measurability",6
"A1WQACYPLESVGL","4","completed",5,"F1","F1","measurability",7
"A21ZYTE6WOKUA","1","abandoned",4,"F1","F1","measurability",7
"A21ZYTE6WOKUA","2","completed",4,"F1","F1","measurability",7
"A225BMTMXUR5F4","1","completed",5,"F1","F1","measurability",7
"A22SZHZTF72TRM","1","completed",4,"F1","F1","measurability",7
"A26UAJWMMNN351","2","abandoned",3,"F1","F1","measurability",4
"A2FP41BSPG0Y4A","4","abandoned",5,"F1","F1","measurability",4
"A2FP41BSPG0Y4A","5","completed",5,"F1","F1","measurability",7
"A2H0VR477QHYO7","1","completed",4,"F1","F1","measurability",7
"A2H0VR477QHYO7","3","abandoned",4,"F1","F1","measurability",5
"A2IJEKMVEHQ90W","5","completed",5,"F1","F1","measurability",7
"A2R9OK4M877ZCC","2","completed",3,"F1","F1","measurability",7
"A2W0G89O7E9EFO","2","completed",5,"F1","F1","measurability",7
"A2Y0WNHMT4PZ4C","2","abandoned",3,"F1","F1","measurability",5
"A30FIPRPFQRBO6","2","abandoned",3,"F1","F1","measurability",7
"A30FIPRPFQRBO6","3","completed",3,"F1","F1","measurability",7
"A36ZURENFWTYOZ","2","abandoned",5,"F1","F1","measurability",6
"A36ZURENFWTYOZ","5","completed",5,"F1","F1","measurability",7
"A39H9RIYRB5ZYV","5","completed",5,"F1","F1","measurability",6
"A3GI28OVLDI9ST","1","completed",5,"F1","F1","measurability",7
"A3GZXU4FUJTKZD","1","completed",5,"F1","F1","measurability",7
"A3KFFIBJZVM0J2","1","completed",4,"F1","F1","measurability",7
"A3KFFIBJZVM0J2","4","completed",4,"F1","F1","measurability",7
"A3KIZLHCD945UK","2","completed",3,"F1","F1","measurability",7
"A3KNLR8H286IHT","2","completed",3,"F1","F1","measurability",7
"A3KNLR8H286IHT","3","completed",3,"F1","F1","measurability",7
"A3LL096CAY5WHB","1","abandoned",2,"F1","F1","measurability",4
"A3LL096CAY5WHB","2","abandoned",2,"F1","F1","measurability",5
"A3M81P9BEVE1GD","2","completed",5,"F1","F1","measurability",7
"A3M81P9BEVE1GD","3","completed",5,"F1","F1","measurability",5
"A3NLSGHK6RFXA8","2","completed",4,"F1","F1","measurability",7
"A3OPRR8AXT6OSJ","3","completed",3,"F1","F1","measurability",7
"A3ROYUO9LWA22S","1","completed",5,"F1","F1","measurability",7
"A3VYBAO7UQQHGC","2","completed",3,"F1","F1","measurability",7
"A5A14MTB35J23","4","abandoned",5,"F1","F1","measurability",7
"AHGDYNKOKJWFJ","2","completed",3,"F1","F1","measurability",6
"AHKRGPN5D3I2G","3","completed",5,"F1","F1","measurability",7
"AJ4T7PTRYNSUW","2","abandoned",3,"F1","F1","measurability",4
"AJDHPRCJ985C7","4","completed",5,"F1","F1","measurability",6
"AL7UTA8J27TFK","3","completed",4,"F1","F1","measurability",7
"AMTTB8JUWRRM7","2","abandoned",2,"F1","F1","measurability",7
"ASY5W2HJPIPF4","1","completed",2,"F1","F1","measurability",7
"AUQTHU5AOZVQC","1","completed",5,"F1","F1","measurability",7
"AUQTHU5AOZVQC","5","completed",5,"F1","F1","measurability",7
"AWTGJ45ZWUCHH","4","completed",5,"F1","F1","measurability",7
"AWTGJ45ZWUCHH","5","completed",5,"F1","F1","measurability",4
"AY4E4CDN0J6JL","4","abandoned",4,"F1","F1","measurability",7
"AY5QPUSEADPBG","2","abandoned",2,"F1","F1","measurability",5
"AYA1LRB27KSR1","1","abandoned",5,"F1","F1","measurability",5
"A10LHWALI4BZPC","2","completed",4,"F1","F1","ought_motivation",1
"A11F3MA5FWH6SJ","3","completed",3,"F1","F1","ought_motivation",1
"A13FUEPWBCLBUY","2","abandoned",2,"F1","F1","ought_motivation",4
"A1561P9VVA3C1C","2","completed",3,"F1","F1","ought_motivation",5
"A16Z9FSSF1X74O","3","abandoned",5,"F1","F1","ought_motivation",1
"A1720HSKGQ41VJ","1","completed",4,"F1","F1","ought_motivation",3
"A198MSVO1VTAT5","1","completed",4,"F1","F1","ought_motivation",4
"A198MSVO1VTAT5","2","completed",4,"F1","F1","ought_motivation",4
"A19YQU3ZZ8USPO","2","completed",3,"F1","F1","ought_motivation",1
"A1BIJGB7XA0GME","1","completed",3,"F1","F1","ought_motivation",7
"A1BSVEBYDZ0AAU","3","abandoned",3,"F1","F1","ought_motivation",2
"A1G187YBG0DVMQ","3","abandoned",3,"F1","F1","ought_motivation",6
"A1J8TVICSRC70W","1","abandoned",5,"F1","F1","ought_motivation",3
"A1J8TVICSRC70W","3","abandoned",5,"F1","F1","ought_motivation",2
"A1J8TVICSRC70W","5","abandoned",5,"F1","F1","ought_motivation",7
"A1K8VUKRL53OX","1","completed",5,"F1","F1","ought_motivation",7
"A1KC342L9WAQ2","1","completed",3,"F1","F1","ought_motivation",7
"A1QT7BQZVOBSY0","2","completed",4,"F1","F1","ought_motivation",1
"A1R5W4RQZTROD8","2","abandoned",4,"F1","F1","ought_motivation",1
"A1SL72YBUW8Q8K","4","abandoned",4,"F1","F1","ought_motivation",3
"A1TPGXT718D68E","2","completed",3,"F1","F1","ought_motivation",1
"A1VRG5HKZC0H0C","1","completed",5,"F1","F1","ought_motivation",1
"A1WJYF201K77BI","4","abandoned",5,"F1","F1","ought_motivation",1
"A1WJYF201K77BI","5","completed",5,"F1","F1","ought_motivation",1
"A1WQACYPLESVGL","4","completed",5,"F1","F1","ought_motivation",1
"A21ZYTE6WOKUA","1","abandoned",4,"F1","F1","ought_motivation",1
"A21ZYTE6WOKUA","2","completed",4,"F1","F1","ought_motivation",7
"A225BMTMXUR5F4","1","completed",5,"F1","F1","ought_motivation",1
"A22SZHZTF72TRM","1","completed",4,"F1","F1","ought_motivation",2
"A26UAJWMMNN351","2","abandoned",3,"F1","F1","ought_motivation",4
"A2FP41BSPG0Y4A","4","abandoned",5,"F1","F1","ought_motivation",4
"A2FP41BSPG0Y4A","5","completed",5,"F1","F1","ought_motivation",2
"A2H0VR477QHYO7","1","completed",4,"F1","F1","ought_motivation",6
"A2H0VR477QHYO7","3","abandoned",4,"F1","F1","ought_motivation",7
"A2IJEKMVEHQ90W","5","completed",5,"F1","F1","ought_motivation",4
"A2R9OK4M877ZCC","2","completed",3,"F1","F1","ought_motivation",1
"A2W0G89O7E9EFO","2","completed",5,"F1","F1","ought_motivation",1
"A2Y0WNHMT4PZ4C","2","abandoned",3,"F1","F1","ought_motivation",3
"A30FIPRPFQRBO6","2","abandoned",3,"F1","F1","ought_motivation",4
"A30FIPRPFQRBO6","3","completed",3,"F1","F1","ought_motivation",4
"A36ZURENFWTYOZ","2","abandoned",5,"F1","F1","ought_motivation",1
"A36ZURENFWTYOZ","5","completed",5,"F1","F1","ought_motivation",4
