"MTurkCode","goal","status","listNum","time_point","variable","adjustBase_rating"
"A1ABL45KAK12A5","3","adjusted",5,"F2","construal_level",4
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","construal_level",8
"A1G5EPLJEGL381","1","adjusted",2,"F2","construal_level",6
"A1G5EPLJEGL381","2","adjusted",2,"F2","construal_level",5
"A1R5W4RQZTROD8","4","adjusted",4,"F2","construal_level",2
"A1X388C6SDCDEY","2","adjusted",4,"F2","construal_level",4
"A1XRWOK00HK1J4","2","adjusted",4,"F2","construal_level",7
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","construal_level",4
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","construal_level",4
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","construal_level",4
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","construal_level",5
"A2YVAWO75X8R78","5","adjusted",5,"F2","construal_level",1
"A351LMMMFYPM7U","4","adjusted",5,"F2","construal_level",4
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","construal_level",2
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","construal_level",3
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","construal_level",4
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","construal_level",2
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","construal_level",3
"A3GZXU4FUJTKZD","5","adjusted",5,"F2","construal_level",2
"A3KIDRWRKC7RI5","3","adjusted",5,"F2","construal_level",4
"A3NKNOE5HIXXL","1","adjusted",3,"F2","construal_level",7
"A3OAXRZT3MVJML","2","adjusted",3,"F2","construal_level",7
"AFMAFX0P2YRRV","1","adjusted",1,"F2","construal_level",4
"AQMLJYUQCSG22","3","adjusted",3,"F2","construal_level",2
"AWVLT2L5AP873","2","adjusted",3,"F2","construal_level",5
"AWVLT2L5AP873","3","adjusted",3,"F2","construal_level",4
"AY4E4CDN0J6JL","2","adjusted",4,"F2","construal_level",6
"AYNDATHZBJZ6E","1","adjusted",3,"F2","construal_level",4
"A11F3MA5FWH6SJ","1","adjusted",3,"F2","control",7
"A132GRVDGXPJGY","3","adjusted",3,"F2","control",7
"A19YQU3ZZ8USPO","1","adjusted",3,"F2","control",6
"A1ABL45KAK12A5","3","adjusted",5,"F2","control",7
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","control",6
"A1G5EPLJEGL381","1","adjusted",2,"F2","control",6
"A1G5EPLJEGL381","2","adjusted",2,"F2","control",5
"A1R5W4RQZTROD8","4","adjusted",4,"F2","control",5
"A1X388C6SDCDEY","2","adjusted",4,"F2","control",7
"A1XRWOK00HK1J4","2","adjusted",4,"F2","control",7
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","control",6
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","control",2
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","control",5
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","control",6
"A2YVAWO75X8R78","5","adjusted",5,"F2","control",7
"A351LMMMFYPM7U","4","adjusted",5,"F2","control",6
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","control",7
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","control",6
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","control",6
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","control",6
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","control",7
"A3GZXU4FUJTKZD","5","adjusted",5,"F2","control",7
"A3KIDRWRKC7RI5","3","adjusted",5,"F2","control",6
"A3NKNOE5HIXXL","1","adjusted",3,"F2","control",7
"A3OAXRZT3MVJML","2","adjusted",3,"F2","control",6
"AFMAFX0P2YRRV","1","adjusted",1,"F2","control",1
"AQMLJYUQCSG22","3","adjusted",3,"F2","control",7
"AWVLT2L5AP873","2","adjusted",3,"F2","control",7
"AWVLT2L5AP873","3","adjusted",3,"F2","control",7
"AY4E4CDN0J6JL","2","adjusted",4,"F2","control",7
"AYNDATHZBJZ6E","1","adjusted",3,"F2","control",7
"A11F3MA5FWH6SJ","1","adjusted",3,"F2","difficulty",4
"A132GRVDGXPJGY","3","adjusted",3,"F2","difficulty",6
"A19YQU3ZZ8USPO","1","adjusted",3,"F2","difficulty",3
"A1ABL45KAK12A5","3","adjusted",5,"F2","difficulty",6
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","difficulty",6
"A1G5EPLJEGL381","1","adjusted",2,"F2","difficulty",3
"A1G5EPLJEGL381","2","adjusted",2,"F2","difficulty",4
"A1R5W4RQZTROD8","4","adjusted",4,"F2","difficulty",4
"A1X388C6SDCDEY","2","adjusted",4,"F2","difficulty",6
"A1XRWOK00HK1J4","2","adjusted",4,"F2","difficulty",4
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","difficulty",7
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","difficulty",2
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","difficulty",6
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","difficulty",6
"A2YVAWO75X8R78","5","adjusted",5,"F2","difficulty",4
"A351LMMMFYPM7U","4","adjusted",5,"F2","difficulty",4
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","difficulty",3
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","difficulty",4
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","difficulty",3
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","difficulty",4
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","difficulty",3
"A3GZXU4FUJTKZD","5","adjusted",5,"F2","difficulty",4
"A3KIDRWRKC7RI5","3","adjusted",5,"F2","difficulty",4
"A3NKNOE5HIXXL","1","adjusted",3,"F2","difficulty",5
"A3OAXRZT3MVJML","2","adjusted",3,"F2","difficulty",7
"AFMAFX0P2YRRV","1","adjusted",1,"F2","difficulty",4
"AQMLJYUQCSG22","3","adjusted",3,"F2","difficulty",3
"AWVLT2L5AP873","2","adjusted",3,"F2","difficulty",4
"AWVLT2L5AP873","3","adjusted",3,"F2","difficulty",1
"AY4E4CDN0J6JL","2","adjusted",4,"F2","difficulty",6
"AYNDATHZBJZ6E","1","adjusted",3,"F2","difficulty",4
"A11F3MA5FWH6SJ","1","adjusted",3,"F2","effort",7
"A132GRVDGXPJGY","3","adjusted",3,"F2","effort",4
"A19YQU3ZZ8USPO","1","adjusted",3,"F2","effort",6
"A1ABL45KAK12A5","3","adjusted",5,"F2","effort",7
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","effort",4
"A1G5EPLJEGL381","1","adjusted",2,"F2","effort",6
"A1G5EPLJEGL381","2","adjusted",2,"F2","effort",7
"A1R5W4RQZTROD8","4","adjusted",4,"F2","effort",3
"A1X388C6SDCDEY","2","adjusted",4,"F2","effort",4
"A1XRWOK00HK1J4","2","adjusted",4,"F2","effort",4
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","effort",4
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","effort",1
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","effort",6
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","effort",6
"A2YVAWO75X8R78","5","adjusted",5,"F2","effort",3
"A351LMMMFYPM7U","4","adjusted",5,"F2","effort",4
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","effort",5
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","effort",6
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","effort",3
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","effort",1
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","effort",2
"A3GZXU4FUJTKZD","5","adjusted",5,"F2","effort",2
"A3KIDRWRKC7RI5","3","adjusted",5,"F2","effort",5
"A3NKNOE5HIXXL","1","adjusted",3,"F2","effort",6
"A3OAXRZT3MVJML","2","adjusted",3,"F2","effort",4
"AFMAFX0P2YRRV","1","adjusted",1,"F2","effort",4
"AQMLJYUQCSG22","3","adjusted",3,"F2","effort",2
"AWVLT2L5AP873","2","adjusted",3,"F2","effort",5
"AWVLT2L5AP873","3","adjusted",3,"F2","effort",3
"AY4E4CDN0J6JL","2","adjusted",4,"F2","effort",4
"AYNDATHZBJZ6E","1","adjusted",3,"F2","effort",3
"A11F3MA5FWH6SJ","1","adjusted",3,"F2","end_state_specificity",1
"A132GRVDGXPJGY","3","adjusted",3,"F2","end_state_specificity",1
"A19YQU3ZZ8USPO","1","adjusted",3,"F2","end_state_specificity",3
"A1ABL45KAK12A5","3","adjusted",5,"F2","end_state_specificity",2
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","end_state_specificity",2
"A1G5EPLJEGL381","1","adjusted",2,"F2","end_state_specificity",1
"A1G5EPLJEGL381","2","adjusted",2,"F2","end_state_specificity",1
"A1R5W4RQZTROD8","4","adjusted",4,"F2","end_state_specificity",2
"A1X388C6SDCDEY","2","adjusted",4,"F2","end_state_specificity",3
"A1XRWOK00HK1J4","2","adjusted",4,"F2","end_state_specificity",1
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","end_state_specificity",1
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","end_state_specificity",4
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","end_state_specificity",1
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","end_state_specificity",3
"A2YVAWO75X8R78","5","adjusted",5,"F2","end_state_specificity",1
"A351LMMMFYPM7U","4","adjusted",5,"F2","end_state_specificity",1
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","end_state_specificity",1
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","end_state_specificity",3
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","end_state_specificity",1
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","end_state_specificity",1
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","end_state_specificity",2
"A3GZXU4FUJTKZD","5","adjusted",5,"F2","end_state_specificity",4
"A3KIDRWRKC7RI5","3","adjusted",5,"F2","end_state_specificity",2
"A3NKNOE5HIXXL","1","adjusted",3,"F2","end_state_specificity",3
"A3OAXRZT3MVJML","2","adjusted",3,"F2","end_state_specificity",4
"AFMAFX0P2YRRV","1","adjusted",1,"F2","end_state_specificity",4
"AQMLJYUQCSG22","3","adjusted",3,"F2","end_state_specificity",1
"AWVLT2L5AP873","2","adjusted",3,"F2","end_state_specificity",3
"AWVLT2L5AP873","3","adjusted",3,"F2","end_state_specificity",3
"AY4E4CDN0J6JL","2","adjusted",4,"F2","end_state_specificity",1
"AYNDATHZBJZ6E","1","adjusted",3,"F2","end_state_specificity",2
"A11F3MA5FWH6SJ","1","adjusted",3,"F2","external_importance",7
"A132GRVDGXPJGY","3","adjusted",3,"F2","external_importance",5
"A19YQU3ZZ8USPO","1","adjusted",3,"F2","external_importance",4
"A1ABL45KAK12A5","3","adjusted",5,"F2","external_importance",7
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","external_importance",2
"A1G5EPLJEGL381","1","adjusted",2,"F2","external_importance",6
"A1G5EPLJEGL381","2","adjusted",2,"F2","external_importance",3
"A1R5W4RQZTROD8","4","adjusted",4,"F2","external_importance",2
"A1X388C6SDCDEY","2","adjusted",4,"F2","external_importance",4
"A1XRWOK00HK1J4","2","adjusted",4,"F2","external_importance",1
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","external_importance",1
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","external_importance",1
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","external_importance",5
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","external_importance",7
"A2YVAWO75X8R78","5","adjusted",5,"F2","external_importance",4
"A351LMMMFYPM7U","4","adjusted",5,"F2","external_importance",3
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","external_importance",1
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","external_importance",1
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","external_importance",5
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","external_importance",1
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","external_importance",2
"A3GZXU4FUJTKZD","5","adjusted",5,"F2","external_importance",2
"A3KIDRWRKC7RI5","3","adjusted",5,"F2","external_importance",4
"A3NKNOE5HIXXL","1","adjusted",3,"F2","external_importance",2
"A3OAXRZT3MVJML","2","adjusted",3,"F2","external_importance",3
"AFMAFX0P2YRRV","1","adjusted",1,"F2","external_importance",1
"AQMLJYUQCSG22","3","adjusted",3,"F2","external_importance",1
"AWVLT2L5AP873","2","adjusted",3,"F2","external_importance",7
"AWVLT2L5AP873","3","adjusted",3,"F2","external_importance",2
"AY4E4CDN0J6JL","2","adjusted",4,"F2","external_importance",4
"AYNDATHZBJZ6E","1","adjusted",3,"F2","external_importance",7
"A11F3MA5FWH6SJ","1","adjusted",3,"F2","external_motivation",7
"A132GRVDGXPJGY","3","adjusted",3,"F2","external_motivation",1
"A19YQU3ZZ8USPO","1","adjusted",3,"F2","external_motivation",2
"A1ABL45KAK12A5","3","adjusted",5,"F2","external_motivation",1
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","external_motivation",4
"A1G5EPLJEGL381","1","adjusted",2,"F2","external_motivation",6
"A1G5EPLJEGL381","2","adjusted",2,"F2","external_motivation",7
"A1R5W4RQZTROD8","4","adjusted",4,"F2","external_motivation",1
"A1X388C6SDCDEY","2","adjusted",4,"F2","external_motivation",1
"A1XRWOK00HK1J4","2","adjusted",4,"F2","external_motivation",1
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","external_motivation",1
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","external_motivation",1
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","external_motivation",6
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","external_motivation",5
"A2YVAWO75X8R78","5","adjusted",5,"F2","external_motivation",2
"A351LMMMFYPM7U","4","adjusted",5,"F2","external_motivation",2
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","external_motivation",1
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","external_motivation",1
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","external_motivation",2
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","external_motivation",3
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","external_motivation",2
"A3GZXU4FUJTKZD","5","adjusted",5,"F2","external_motivation",4
"A3KIDRWRKC7RI5","3","adjusted",5,"F2","external_motivation",5
"A3NKNOE5HIXXL","1","adjusted",3,"F2","external_motivation",5
"A3OAXRZT3MVJML","2","adjusted",3,"F2","external_motivation",5
"AFMAFX0P2YRRV","1","adjusted",1,"F2","external_motivation",6
"AQMLJYUQCSG22","3","adjusted",3,"F2","external_motivation",1
"AWVLT2L5AP873","2","adjusted",3,"F2","external_motivation",7
"AWVLT2L5AP873","3","adjusted",3,"F2","external_motivation",5
"AY4E4CDN0J6JL","2","adjusted",4,"F2","external_motivation",2
"AYNDATHZBJZ6E","1","adjusted",3,"F2","external_motivation",2
"A11F3MA5FWH6SJ","1","adjusted",3,"F2","failure",3
"A132GRVDGXPJGY","3","adjusted",3,"F2","failure",3
"A19YQU3ZZ8USPO","1","adjusted",3,"F2","failure",3
"A1ABL45KAK12A5","3","adjusted",5,"F2","failure",3
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","failure",2
"A1G5EPLJEGL381","1","adjusted",2,"F2","failure",1
"A1G5EPLJEGL381","2","adjusted",2,"F2","failure",1
"A1R5W4RQZTROD8","4","adjusted",4,"F2","failure",3
"A1X388C6SDCDEY","2","adjusted",4,"F2","failure",3
"A1XRWOK00HK1J4","2","adjusted",4,"F2","failure",1
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","failure",1
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","failure",1
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","failure",3
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","failure",3
"A2YVAWO75X8R78","5","adjusted",5,"F2","failure",3
"A351LMMMFYPM7U","4","adjusted",5,"F2","failure",1
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","failure",2
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","failure",1
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","failure",3
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","failure",3
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","failure",3
"A3GZXU4FUJTKZD","5","adjusted",5,"F2","failure",2
"A3KIDRWRKC7RI5","3","adjusted",5,"F2","failure",1
"A3NKNOE5HIXXL","1","adjusted",3,"F2","failure",2
"A3OAXRZT3MVJML","2","adjusted",3,"F2","failure",1
"AFMAFX0P2YRRV","1","adjusted",1,"F2","failure",2
"AQMLJYUQCSG22","3","adjusted",3,"F2","failure",2
"AWVLT2L5AP873","2","adjusted",3,"F2","failure",2
"AWVLT2L5AP873","3","adjusted",3,"F2","failure",1
"AY4E4CDN0J6JL","2","adjusted",4,"F2","failure",1
"AYNDATHZBJZ6E","1","adjusted",3,"F2","failure",3
"A11F3MA5FWH6SJ","1","adjusted",3,"F2","frequency",2
"A132GRVDGXPJGY","3","adjusted",3,"F2","frequency",1
"A19YQU3ZZ8USPO","1","adjusted",3,"F2","frequency",2
"A1ABL45KAK12A5","3","adjusted",5,"F2","frequency",2
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","frequency",1
"A1G5EPLJEGL381","1","adjusted",2,"F2","frequency",1
"A1G5EPLJEGL381","2","adjusted",2,"F2","frequency",1
"A1R5W4RQZTROD8","4","adjusted",4,"F2","frequency",2
"A1X388C6SDCDEY","2","adjusted",4,"F2","frequency",3
"A1XRWOK00HK1J4","2","adjusted",4,"F2","frequency",2
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","frequency",3
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","frequency",1
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","frequency",2
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","frequency",2
"A2YVAWO75X8R78","5","adjusted",5,"F2","frequency",2
"A351LMMMFYPM7U","4","adjusted",5,"F2","frequency",1
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","frequency",2
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","frequency",2
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","frequency",1
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","frequency",1
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","frequency",2
"A3GZXU4FUJTKZD","5","adjusted",5,"F2","frequency",1
"A3KIDRWRKC7RI5","3","adjusted",5,"F2","frequency",2
"A3NKNOE5HIXXL","1","adjusted",3,"F2","frequency",1
"A3OAXRZT3MVJML","2","adjusted",3,"F2","frequency",1
"AFMAFX0P2YRRV","1","adjusted",1,"F2","frequency",1
"AQMLJYUQCSG22","3","adjusted",3,"F2","frequency",1
"AWVLT2L5AP873","2","adjusted",3,"F2","frequency",2
"AWVLT2L5AP873","3","adjusted",3,"F2","frequency",2
"AY4E4CDN0J6JL","2","adjusted",4,"F2","frequency",2
"AYNDATHZBJZ6E","1","adjusted",3,"F2","frequency",2
"A11F3MA5FWH6SJ","1","adjusted",3,"F2","ideal_motivation",7
"A132GRVDGXPJGY","3","adjusted",3,"F2","ideal_motivation",7
"A19YQU3ZZ8USPO","1","adjusted",3,"F2","ideal_motivation",5
"A1ABL45KAK12A5","3","adjusted",5,"F2","ideal_motivation",7
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","ideal_motivation",7
"A1G5EPLJEGL381","1","adjusted",2,"F2","ideal_motivation",6
"A1G5EPLJEGL381","2","adjusted",2,"F2","ideal_motivation",7
"A1R5W4RQZTROD8","4","adjusted",4,"F2","ideal_motivation",4
"A1X388C6SDCDEY","2","adjusted",4,"F2","ideal_motivation",6
"A1XRWOK00HK1J4","2","adjusted",4,"F2","ideal_motivation",7
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","ideal_motivation",4
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","ideal_motivation",4
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","ideal_motivation",5
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","ideal_motivation",7
"A2YVAWO75X8R78","5","adjusted",5,"F2","ideal_motivation",1
"A351LMMMFYPM7U","4","adjusted",5,"F2","ideal_motivation",5
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","ideal_motivation",6
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","ideal_motivation",3
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","ideal_motivation",5
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","ideal_motivation",4
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","ideal_motivation",5
"A3GZXU4FUJTKZD","5","adjusted",5,"F2","ideal_motivation",4
"A3KIDRWRKC7RI5","3","adjusted",5,"F2","ideal_motivation",6
"A3NKNOE5HIXXL","1","adjusted",3,"F2","ideal_motivation",6
"A3OAXRZT3MVJML","2","adjusted",3,"F2","ideal_motivation",2
"AFMAFX0P2YRRV","1","adjusted",1,"F2","ideal_motivation",4
"AQMLJYUQCSG22","3","adjusted",3,"F2","ideal_motivation",2
"AWVLT2L5AP873","2","adjusted",3,"F2","ideal_motivation",5
"AWVLT2L5AP873","3","adjusted",3,"F2","ideal_motivation",7
"AY4E4CDN0J6JL","2","adjusted",4,"F2","ideal_motivation",7
"AYNDATHZBJZ6E","1","adjusted",3,"F2","ideal_motivation",7
"A11F3MA5FWH6SJ","1","adjusted",3,"F2","identified_motivation",7
"A132GRVDGXPJGY","3","adjusted",3,"F2","identified_motivation",7
"A19YQU3ZZ8USPO","1","adjusted",3,"F2","identified_motivation",6
"A1ABL45KAK12A5","3","adjusted",5,"F2","identified_motivation",7
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","identified_motivation",7
"A1G5EPLJEGL381","1","adjusted",2,"F2","identified_motivation",7
"A1G5EPLJEGL381","2","adjusted",2,"F2","identified_motivation",7
"A1R5W4RQZTROD8","4","adjusted",4,"F2","identified_motivation",4
"A1X388C6SDCDEY","2","adjusted",4,"F2","identified_motivation",7
"A1XRWOK00HK1J4","2","adjusted",4,"F2","identified_motivation",7
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","identified_motivation",6
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","identified_motivation",1
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","identified_motivation",6
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","identified_motivation",7
"A2YVAWO75X8R78","5","adjusted",5,"F2","identified_motivation",5
"A351LMMMFYPM7U","4","adjusted",5,"F2","identified_motivation",5
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","identified_motivation",7
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","identified_motivation",6
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","identified_motivation",6
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","identified_motivation",5
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","identified_motivation",5
"A3GZXU4FUJTKZD","5","adjusted",5,"F2","identified_motivation",5
"A3KIDRWRKC7RI5","3","adjusted",5,"F2","identified_motivation",4
"A3NKNOE5HIXXL","1","adjusted",3,"F2","identified_motivation",7
"A3OAXRZT3MVJML","2","adjusted",3,"F2","identified_motivation",5
"AFMAFX0P2YRRV","1","adjusted",1,"F2","identified_motivation",7
"AQMLJYUQCSG22","3","adjusted",3,"F2","identified_motivation",2
"AWVLT2L5AP873","2","adjusted",3,"F2","identified_motivation",7
"AWVLT2L5AP873","3","adjusted",3,"F2","identified_motivation",6
"AY4E4CDN0J6JL","2","adjusted",4,"F2","identified_motivation",7
"AYNDATHZBJZ6E","1","adjusted",3,"F2","identified_motivation",7
"A11F3MA5FWH6SJ","1","adjusted",3,"F2","implementation_intention",7
"A132GRVDGXPJGY","3","adjusted",3,"F2","implementation_intention",5
"A19YQU3ZZ8USPO","1","adjusted",3,"F2","implementation_intention",6
"A1ABL45KAK12A5","3","adjusted",5,"F2","implementation_intention",7
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","implementation_intention",5
"A1G5EPLJEGL381","1","adjusted",2,"F2","implementation_intention",7
"A1G5EPLJEGL381","2","adjusted",2,"F2","implementation_intention",6
"A1R5W4RQZTROD8","4","adjusted",4,"F2","implementation_intention",4
"A1X388C6SDCDEY","2","adjusted",4,"F2","implementation_intention",4
"A1XRWOK00HK1J4","2","adjusted",4,"F2","implementation_intention",5
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","implementation_intention",5
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","implementation_intention",5
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","implementation_intention",5
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","implementation_intention",2
"A2YVAWO75X8R78","5","adjusted",5,"F2","implementation_intention",2
"A351LMMMFYPM7U","4","adjusted",5,"F2","implementation_intention",5
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","implementation_intention",5
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","implementation_intention",3
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","implementation_intention",4
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","implementation_intention",2
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","implementation_intention",4
"A3GZXU4FUJTKZD","5","adjusted",5,"F2","implementation_intention",1
"A3KIDRWRKC7RI5","3","adjusted",5,"F2","implementation_intention",6
"A3NKNOE5HIXXL","1","adjusted",3,"F2","implementation_intention",7
"A3OAXRZT3MVJML","2","adjusted",3,"F2","implementation_intention",2
"AFMAFX0P2YRRV","1","adjusted",1,"F2","implementation_intention",4
"AQMLJYUQCSG22","3","adjusted",3,"F2","implementation_intention",3
"AWVLT2L5AP873","2","adjusted",3,"F2","implementation_intention",7
"AWVLT2L5AP873","3","adjusted",3,"F2","implementation_intention",7
"AY4E4CDN0J6JL","2","adjusted",4,"F2","implementation_intention",5
"AYNDATHZBJZ6E","1","adjusted",3,"F2","implementation_intention",4
"A11F3MA5FWH6SJ","1","adjusted",3,"F2","importance",7
"A132GRVDGXPJGY","3","adjusted",3,"F2","importance",7
"A19YQU3ZZ8USPO","1","adjusted",3,"F2","importance",5
"A1ABL45KAK12A5","3","adjusted",5,"F2","importance",7
"A1BWS5AD2T4NIR","1","adjusted",5,"F2","importance",7
"A1G5EPLJEGL381","1","adjusted",2,"F2","importance",6
"A1G5EPLJEGL381","2","adjusted",2,"F2","importance",7
"A1R5W4RQZTROD8","4","adjusted",4,"F2","importance",3
"A1X388C6SDCDEY","2","adjusted",4,"F2","importance",6
"A1XRWOK00HK1J4","2","adjusted",4,"F2","importance",6
"A1Z2ZGPJRGG0G3","1","adjusted",3,"F2","importance",6
"A1Z2ZGPJRGG0G3","2","adjusted",3,"F2","importance",2
"A2IJEKMVEHQ90W","3","adjusted",5,"F2","importance",5
"A2O2Q0LVWOWJ1G","3","adjusted",4,"F2","importance",7
"A2YVAWO75X8R78","5","adjusted",5,"F2","importance",4
"A351LMMMFYPM7U","4","adjusted",5,"F2","importance",4
"A37PUSY6CJ7TQ0","1","adjusted",5,"F2","importance",4
"A37PUSY6CJ7TQ0","4","adjusted",5,"F2","importance",4
"A3GZXU4FUJTKZD","2","adjusted",5,"F2","importance",7
"A3GZXU4FUJTKZD","3","adjusted",5,"F2","importance",5
"A3GZXU4FUJTKZD","4","adjusted",5,"F2","importance",4
