"MTurkCode","listNum","goal","endTime","goalType","progress_base","satisfaction_base","total_goal","commitment","effort","failure","implementation_intention","initial_time","other_resources","procrastination","regret","self_resources","urgency","AR_F1","commitment_F1","effort_F1","plan_F1","progress_F1","resources_other_F1","resources_self_F1","satisfaction_F1","status_F1","urgency_F1","AR_F2","commitment_F2","effort_F2","plan_F2","progress_F2","resources_other_F2","resources_self_F2","satisfaction_F2","status_F2","urgency_F2","AR_F3","commitment_F3","effort_F3","plan_F3","progress_F3","resources_other_F3","resources_self_F3","satisfaction_F3","status_F3","urgency_F3","terminate_time","ACRISS_F1","ACRISS_F2","ACRISS_F3","final_time","miss_final","all_progress","progress_final","satisfaction_final","status_final"
"A225BMTMXUR5F4",5,4,NA,"recurrance",5,5,7,4,6,1,7,5,2,2,5,6,4,4,7,7,6,11,5,7,6,"continued",4,4,6,7,7,11,1,6,4,"continued",6,4,7,7,6,10,4,7,7,"continued",6,NA,2.83333333333333,2.83333333333333,2.83333333333333,"F3",FALSE,TRUE,10,7,"continued"
"A225BMTMXUR5F4",5,5,NA,"recurrance",5,6,7,6,4,1,6,5,4,2,5,7,5,3,7,7,6,11,1,7,7,"continued",7,2,7,6,5,11,1,7,7,"continued",7,4,7,7,4,10,6,7,7,"continued",7,NA,1.5,1.66666666666667,2,"F3",FALSE,TRUE,10,7,"continued"
"A22DDO8NILSX6O",4,1,NA,"recurrance",1,4,4,7,3,1,6,5,5,5,4,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A22DDO8NILSX6O",4,2,NA,"recurrance",3,2,4,5,2,3,3,2,4,6,6,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A22DDO8NILSX6O",4,3,NA,"recurrance",1,4,4,7,4,1,7,5,4,2,3,5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A22DDO8NILSX6O",4,4,NA,"recurrance",2,2,4,6,3,3,3,3,4,6,5,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A22SZHZTF72TRM",4,1,"three_month","short-term",3,5,4,7,6,3,6,5,3,3,4,6,2,1,7,7,7,10,7,7,7,"completed",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",2.2,NA,NA,"F1",FALSE,NA,10,7,"completed"
"A22SZHZTF72TRM",4,2,"two_month","short-term",7,4,4,6,6,3,5,5,6,5,6,6,4,5,3,2,5,3,5,7,3,"continued",2,5,3,3,5,2,7,7,1,"continued",3,6,3,3,5,4,4,7,2,"continued",3,NA,3.16666666666667,3.5,3.66666666666667,"F3",FALSE,TRUE,4,2,"continued"
"A22SZHZTF72TRM",4,3,NA,"recurrance",4,3,4,7,2,1,4,3,7,4,4,7,4,3,5,5,3,7,7,7,5,"continued",3,5,6,6,7,9,7,7,7,"continued",4,3,5,3,5,9,5,7,7,"completed",3,"F3",2.33333333333333,1.83333333333333,2.33333333333333,"F3",FALSE,TRUE,9,7,"completed"
"A22SZHZTF72TRM",4,4,NA,"recurrance",4,3,4,7,5,3,3,3,7,5,6,7,5,1,6,5,5,7,6,6,5,"continued",4,1,7,6,6,8,7,7,6,"continued",7,4,6,4,6,10,7,7,6,"completed",2,"F3",2.33333333333333,2.33333333333333,2.33333333333333,"F3",FALSE,TRUE,10,6,"completed"
"A248PLZABUKB62",5,1,"three_month","short-term",1,6,5,7,5,1,7,6,3,1,7,5,7,4,7,7,5,4,7,3,4,"continued",7,4,7,7,5,7,7,5,5,"continued",7,1,7,6,5,10,7,6,6,"completed",7,"F3",3.16666666666667,2.5,2.5,"F3",FALSE,TRUE,10,6,"completed"
"A248PLZABUKB62",5,2,"three_month","short-term",1,6,5,7,6,1,7,6,2,1,7,7,7,4,7,7,7,4,7,7,6,"continued",7,4,7,7,7,9,6,7,6,"continued",7,1,7,7,7,10,6,6,7,"completed",7,"F3",2.16666666666667,1.66666666666667,2,"F3",FALSE,TRUE,10,7,"completed"
"A248PLZABUKB62",5,3,"three_month","short-term",1,6,5,7,5,1,7,6,4,1,7,7,7,4,7,7,7,4,3,7,6,"continued",5,4,7,7,7,9,6,7,6,"continued",7,1,7,7,7,10,7,6,7,"completed",7,"F3",2.5,1.66666666666667,2,"F3",FALSE,TRUE,10,7,"completed"
"A248PLZABUKB62",5,4,"three_month","short-term",0,7,5,5,4,1,7,7,4,3,5,7,2,4,6,6,7,4,2,6,6,"continued",3,3,7,7,7,8,2,7,6,"continued",4,1,6,6,7,11,2,7,7,"completed",4,"F3",3,2.16666666666667,2.16666666666667,"F3",FALSE,TRUE,11,7,"completed"
"A248PLZABUKB62",5,5,"three_month","short-term",1,7,5,6,5,1,7,7,2,2,5,6,3,8,4,4,5,4,2,3,4,"continued",3,8,4,4,6,6,2,5,4,"continued",3,5,4,4,6,6,2,5,3,"continued",4,NA,3.66666666666667,3.33333333333333,3,"F3",FALSE,TRUE,6,3,"continued"
"A255RBA8P0K0XV",5,1,NA,"recurrance",4,6,3,6,6,1,6,3,4,2,6,6,5,3,6,6,6,6,4,6,4,"continued",5,4,5,5,5,7,3,5,5,"continued",6,1,6,6,6,8,6,5,6,"continued",5,NA,2.5,2,2.83333333333333,"F3",FALSE,TRUE,8,6,"continued"
"A255RBA8P0K0XV",5,2,NA,"long-term",6,6,3,7,6,2,6,2,6,3,6,6,6,1,7,7,6,10,6,6,6,"continued",7,2,6,6,6,8,6,6,5,"continued",6,1,6,6,5,8,6,6,6,"continued",5,NA,2.16666666666667,2.16666666666667,2.5,"F3",FALSE,TRUE,8,6,"continued"
"A255RBA8P0K0XV",5,3,NA,"recurrance",6,5,3,6,4,3,5,2,5,2,4,5,6,2,6,5,6,9,6,5,6,"continued",4,3,5,6,6,9,6,6,5,"continued",6,2,6,5,5,9,6,6,6,"continued",6,NA,2.66666666666667,2,2.16666666666667,"F3",FALSE,TRUE,9,6,"continued"
"A255RBA8P0K0XV",5,4,NA,"recurrance",6,5,3,7,6,2,6,3,6,3,6,6,6,4,6,6,6,7,6,6,5,"continued",6,2,6,6,5,8,4,5,6,"continued",6,1,6,6,6,8,6,6,6,"continued",6,NA,2.5,2,2.5,"F3",FALSE,TRUE,8,6,"continued"
"A255RBA8P0K0XV",5,5,NA,"long-term",8,6,3,6,7,3,6,1,6,2,5,6,5,2,6,5,6,NA,5,5,5,"continued",5,4,6,5,5,6,4,5,5,"continued",5,4,6,4,6,7,5,6,6,"continued",5,NA,2.5,2.66666666666667,2.33333333333333,"F3",FALSE,NA,7,6,"continued"
"A2615YW1YERQBO",3,1,NA,"long-term",3,5,3,5,4,1,3,5,3,2,3,3,3,2,6,5,6,6,5,4,5,"continued",5,2,7,4,6,9,6,6,6,"continued",5,4,5,5,4,6,5,5,5,"continued",3,NA,2.16666666666667,1.5,2.5,"F3",FALSE,TRUE,6,5,"continued"
"A2615YW1YERQBO",3,2,NA,"long-term",1,3,3,3,3,1,4,2,3,2,4,3,3,4,3,3,3,1,3,3,3,"continued",3,4,3,2,2,2,3,3,4,"continued",3,2,3,2,3,2,2,3,3,"continued",3,NA,2.5,2.33333333333333,2.66666666666667,"F3",FALSE,TRUE,2,3,"continued"
"A2615YW1YERQBO",3,3,NA,"long-term",2,3,3,5,4,1,4,2,2,2,4,4,4,4,4,4,3,2,4,4,3,"continued",3,4,3,3,2,2,3,3,3,"continued",3,2,3,3,4,3,3,5,4,"continued",3,NA,2.5,2.5,2.5,"F3",FALSE,TRUE,3,4,"continued"
"A26NGLGGFTATVN",2,1,NA,"recurrance",9,7,2,7,7,1,7,1,4,1,7,7,5,4,7,7,7,7,7,7,5,"continued",4,4,7,7,7,4,4,7,5,"continued",4,3,7,7,7,6,7,7,5,"continued",7,NA,1.5,1.16666666666667,1.5,"F3",FALSE,TRUE,6,5,"continued"
"A26NGLGGFTATVN",2,2,NA,"recurrance",9,5,2,7,7,3,7,1,4,1,7,7,7,1,7,7,7,9,7,7,7,"continued",7,2,7,7,7,5,4,7,5,"continued",7,1,7,7,7,7,1,7,7,"continued",7,NA,1.5,1.5,1.5,"F3",FALSE,TRUE,7,7,"continued"
"A26UAJWMMNN351",3,1,"in_weeks","short-term",1,7,3,7,4,1,7,2,7,1,7,4,7,2,7,6,6,5,6,5,7,"continued",5,4,7,1,7,1,7,7,4,"continued",4,1,7,7,7,3,7,7,5,"continued",4,NA,2.5,1.66666666666667,2.33333333333333,"F3",FALSE,TRUE,3,5,"continued"
"A26UAJWMMNN351",3,2,NA,"long-term",5,5,3,4,4,3,6,2,7,4,1,7,4,4,1,1,4,0,4,4,4,"abandoned",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F1",3.16666666666667,NA,NA,"F1",FALSE,NA,0,4,"abandoned"
"A26UAJWMMNN351",3,3,"three_month","short-term",5,7,3,7,4,1,7,2,7,1,7,7,7,4,4,4,7,5,7,7,5,"continued",4,8,2,2,7,2,7,7,2,"continued",2,2,7,4,7,2,7,7,4,"continued",4,NA,1.83333333333333,1.83333333333333,1.83333333333333,"F3",FALSE,TRUE,2,4,"continued"
"A27INSDNTACWAM",4,1,NA,"recurrance",3,1,4,7,4,3,7,1,1,4,7,7,4,7,2,2,5,0,1,3,1,"continued",1,7,3,3,5,3,1,5,1,"continued",5,8,1,1,2,1,1,7,1,"continued",3,NA,3,2.66666666666667,2,"F3",FALSE,TRUE,1,1,"continued"
"A27INSDNTACWAM",4,2,NA,"recurrance",0,1,4,7,7,2,7,2,7,3,4,7,6,8,3,3,5,2,1,7,1,"continued",3,7,3,2,5,4,1,7,1,"continued",3,8,3,1,7,2,1,7,1,"continued",4,NA,2.16666666666667,3.33333333333333,1.33333333333333,"F3",FALSE,TRUE,2,1,"continued"
"A27INSDNTACWAM",4,3,NA,"long-term",0,1,4,7,5,3,7,1,5,3,7,7,7,4,7,7,7,1,6,7,3,"continued",7,5,3,4,7,1,1,7,1,"continued",7,5,4,6,7,0,7,7,1,"continued",7,NA,2,3.16666666666667,3,"F3",FALSE,TRUE,0,1,"continued"
"A27INSDNTACWAM",4,4,NA,"long-term",2,1,4,7,7,3,7,1,1,4,7,5,7,8,7,5,7,1,5,1,1,"continued",7,7,4,5,6,1,1,5,1,"continued",7,5,5,5,7,3,5,2,1,"continued",7,NA,2.16666666666667,3.83333333333333,3.5,"F3",FALSE,TRUE,3,1,"continued"
"A286W816CMIZL9",3,1,NA,"long-term",0,1,2,7,3,3,7,2,5,7,6,6,5,4,6,5,7,2,4,6,2,"continued",5,5,5,5,6,4,3,6,1,"continued",5,4,6,6,6,5,5,5,3,"continued",5,NA,2.83333333333333,3,2.5,"F3",FALSE,TRUE,5,3,"continued"
"A286W816CMIZL9",3,2,NA,"recurrance",8,3,2,6,5,3,7,3,3,4,5,7,4,3,6,6,7,8,6,6,6,"continued",3,4,6,6,6,10,1,7,7,"continued",6,8,2,2,2,5,1,6,2,"abandoned",1,"F3",2.66666666666667,2.5,3.5,"F3",FALSE,TRUE,5,2,"abandoned"
"A286W816CMIZL9",3,3,NA,"recurrance",7,2,2,4,7,3,5,5,1,7,5,5,5,5,3,3,2,3,3,3,2,"adjusted",2,5,2,2,5,2,1,4,1,"abandoned",3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",3.66666666666667,3.16666666666667,NA,"F2",FALSE,NA,2,1,"abandoned"
"A28J7H4TH29DC3",3,1,"three_month","short-term",1,3,3,7,7,3,7,1,5,6,7,7,4,5,4,3,5,1,1,7,1,"continued",4,8,4,3,3,3,1,6,1,"continued",3,7,6,6,6,3,1,7,2,"continued",6,NA,2.66666666666667,3.66666666666667,1.66666666666667,"F3",FALSE,TRUE,3,2,"continued"
"A28J7H4TH29DC3",3,2,NA,"recurrance",4,3,3,6,4,3,5,3,3,4,5,6,3,5,3,3,3,3,1,7,2,"continued",1,5,4,4,3,4,1,7,3,"continued",4,6,2,2,1,3,1,7,1,"continued",1,NA,1.83333333333333,2,2.5,"F3",FALSE,TRUE,3,1,"continued"
"A28J7H4TH29DC3",3,3,NA,"recurrance",1,1,3,6,4,3,6,1,5,7,7,5,5,7,3,4,5,1,1,6,1,"continued",6,7,6,4,5,2,1,5,1,"continued",6,6,5,3,3,1,1,5,1,"continued",5,NA,3,2.66666666666667,3,"F3",FALSE,TRUE,1,1,"continued"
"A2ASTDMWBCFIP0",2,1,"three_month","short-term",1,4,2,6,4,2,5,3,5,4,6,6,6,2,4,4,5,3,6,4,4,"continued",4,5,4,4,5,5,6,5,4,"continued",4,5,4,4,5,5,6,4,4,"adjusted",4,NA,2.66666666666667,3,3.66666666666667,"F3",FALSE,TRUE,5,4,"adjusted"
"A2ASTDMWBCFIP0",2,2,"three_month","short-term",6,7,2,7,4,2,6,2,6,3,6,7,5,1,4,3,3,9,2,2,6,"continued",5,1,7,7,7,11,7,7,7,"completed",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",1.66666666666667,1.83333333333333,NA,"F2",FALSE,NA,11,7,"completed"
"A2AT6TSPPCR106",4,1,NA,"recurrance",1,2,3,6,4,3,5,3,6,5,6,6,7,8,4,4,5,2,2,5,1,"continued",4,5,4,4,5,2,5,6,2,"continued",5,5,4,4,5,3,5,6,1,"continued",5,NA,2.33333333333333,3,3,"F3",FALSE,TRUE,3,1,"continued"
"A2AT6TSPPCR106",4,2,NA,"recurrance",1,1,3,6,4,3,5,3,7,4,7,6,7,5,3,3,5,2,1,6,1,"continued",3,5,4,3,5,4,5,6,2,"continued",4,5,4,4,6,4,4,5,1,"continued",4,NA,2.83333333333333,2.83333333333333,2.66666666666667,"F3",FALSE,TRUE,4,1,"continued"
"A2AT6TSPPCR106",4,3,NA,"long-term",3,5,3,7,5,2,6,4,5,4,4,6,4,1,7,6,6,8,1,6,6,"continued",4,1,7,7,7,11,1,7,7,"completed",7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2,2,NA,"F2",FALSE,NA,11,7,"completed"
"A2AT6TSPPCR106",4,4,NA,"recurrance",8,5,3,7,6,1,5,8,7,1,7,7,5,2,7,7,7,11,1,7,7,"continued",7,3,7,7,5,10,4,7,6,"continued",6,3,7,7,6,11,1,7,7,"continued",7,NA,1.83333333333333,1.83333333333333,1.5,"F3",FALSE,TRUE,11,7,"continued"
"A2AZYU1CT24O0K",5,1,"three_month","short-term",0,1,5,5,6,3,7,2,3,6,4,7,4,5,4,4,5,4,2,5,3,"continued",6,5,4,4,7,8,2,5,2,"continued",5,1,7,4,7,8,1,7,5,"continued",4,NA,2.66666666666667,2.5,1.83333333333333,"F3",FALSE,TRUE,8,5,"continued"
"A2AZYU1CT24O0K",5,2,NA,"recurrance",8,6,5,6,5,2,6,2,7,2,3,5,4,2,7,5,5,10,4,5,7,"continued",4,1,7,7,5,10,4,7,6,"continued",7,5,3,3,5,5,7,3,3,"continued",3,NA,2.66666666666667,2.5,2.33333333333333,"F3",FALSE,TRUE,5,3,"continued"
"A2AZYU1CT24O0K",5,3,NA,"recurrance",8,5,5,6,5,2,5,1,4,3,6,7,3,2,7,6,6,10,6,7,6,"continued",7,2,7,4,5,10,5,7,6,"continued",2,3,6,6,7,10,5,7,5,"completed",4,"F3",2.66666666666667,2.5,2.33333333333333,"F3",FALSE,TRUE,10,5,"completed"
"A2AZYU1CT24O0K",5,4,NA,"long-term",0,1,5,3,4,3,5,1,5,5,4,4,5,2,6,6,6,8,4,7,7,"continued",5,4,5,5,6,9,4,5,6,"completed",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.16666666666667,2.33333333333333,NA,"F2",FALSE,NA,9,6,"completed"
"A2AZYU1CT24O0K",5,5,NA,"recurrance",1,2,5,3,4,3,5,1,5,6,4,7,1,6,2,1,2,0,3,4,2,"continued",1,5,1,1,4,1,4,4,2,"abandoned",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",3.33333333333333,3.5,NA,"F2",FALSE,NA,1,2,"abandoned"
"A2B0FLA55RH047",4,1,NA,"long-term",4,3,4,7,7,3,6,1,7,3,6,5,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2B0FLA55RH047",4,2,NA,"recurrance",6,3,4,6,4,3,5,3,7,4,6,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2B0FLA55RH047",4,3,"two_month","short-term",7,5,4,7,3,1,6,3,6,2,7,6,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2B0FLA55RH047",4,4,NA,"recurrance",9,6,4,7,6,1,5,3,6,1,7,7,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2BEBDMQ7SI4IY",5,1,"next_month","short-term",8,5,1,6,7,2,5,3,6,5,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2BEBDMQ7SI4IY",5,2,"in_weeks","short-term",9,5,1,6,6,1,5,4,5,7,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2BEBDMQ7SI4IY",5,3,NA,"recurrance",5,6,1,6,4,1,6,2,5,5,5,6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2BEBDMQ7SI4IY",5,4,NA,"long-term",8,6,1,6,5,1,6,3,6,6,5,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2BEBDMQ7SI4IY",5,5,"in_weeks","short-term",9,6,1,6,6,2,6,1,5,5,6,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2BJTPZLXIGO8D",3,1,NA,"recurrance",8,7,3,7,5,1,7,2,3,3,7,5,7,1,7,7,7,8,4,7,5,"continued",7,1,7,7,7,8,4,6,5,"continued",7,1,7,6,6,6,4,6,6,"continued",5,NA,1.16666666666667,1.33333333333333,1.83333333333333,"F3",FALSE,TRUE,6,6,"continued"
"A2BJTPZLXIGO8D",3,2,NA,"recurrance",2,2,3,6,7,1,5,1,4,4,7,5,4,2,5,4,4,6,4,5,4,"continued",4,6,4,4,4,3,1,4,1,"continued",4,6,4,4,5,4,6,5,4,"continued",4,NA,1.5,2.83333333333333,2.83333333333333,"F3",FALSE,TRUE,4,4,"continued"
"A2BJTPZLXIGO8D",3,3,NA,"recurrance",2,2,3,4,4,3,4,1,1,6,6,5,4,3,6,4,4,5,5,5,4,"continued",3,6,2,2,4,1,4,4,1,"continued",2,6,4,3,5,3,5,6,1,"continued",4,NA,1.66666666666667,1.16666666666667,2.5,"F3",FALSE,TRUE,3,1,"continued"
"A2CP6MLJVJYBO7",2,1,NA,"recurrance",6,4,3,7,7,2,6,5,6,5,6,7,7,1,6,6,6,7,6,7,5,"continued",6,8,3,3,5,3,1,7,1,"continued",3,2,5,6,5,7,5,7,5,"continued",6,NA,1.66666666666667,1.66666666666667,1.66666666666667,"F3",FALSE,TRUE,7,5,"continued"
"A2CP6MLJVJYBO7",2,2,NA,"recurrance",3,2,3,6,4,3,5,1,7,4,6,6,5,8,4,5,4,3,6,6,3,"continued",4,5,4,4,6,2,1,6,1,"continued",4,5,4,3,3,3,4,7,2,"continued",4,NA,1.66666666666667,1.66666666666667,2.33333333333333,"F3",FALSE,TRUE,3,2,"continued"
"A2CYMT8T33U6EE",5,1,NA,"recurrance",5,2,4,6,4,3,7,4,4,4,6,7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2CYMT8T33U6EE",5,2,NA,"recurrance",3,2,4,6,4,3,7,3,6,4,6,7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2CYMT8T33U6EE",5,3,NA,"recurrance",9,6,4,7,7,2,7,3,6,2,6,7,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2CYMT8T33U6EE",5,4,NA,"recurrance",8,5,4,7,5,3,7,5,7,4,7,7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2CYMT8T33U6EE",5,5,NA,"recurrance",6,3,4,7,4,3,7,2,7,5,6,6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA
"A2DVV59R1CQU6T",3,1,NA,"long-term",4,4,3,7,5,1,6,1,5,3,7,6,4,3,6,3,6,5,5,7,5,"continued",5,5,6,6,5,4,4,7,3,"continued",7,2,5,4,6,7,5,7,5,"continued",6,NA,2.66666666666667,2.66666666666667,2.5,"F3",FALSE,TRUE,7,5,"continued"
"A2DVV59R1CQU6T",3,3,NA,"recurrance",0,2,3,7,6,3,7,1,7,3,7,7,7,2,6,5,7,8,5,6,5,"continued",6,4,5,5,6,6,6,7,5,"continued",4,4,7,7,7,8,7,7,6,"continued",6,NA,3,2.66666666666667,2.33333333333333,"F3",FALSE,TRUE,8,6,"continued"
"A2EK1HDV4I4GSK",2,1,NA,"long-term",1,5,2,7,6,1,5,3,7,3,6,7,6,4,5,4,3,4,4,6,4,"continued",4,5,4,5,4,6,5,4,4,"continued",4,8,4,5,5,7,5,6,4,"continued",4,NA,2.66666666666667,2.5,3.16666666666667,"F3",FALSE,TRUE,7,4,"continued"
"A2EK1HDV4I4GSK",2,2,NA,"long-term",2,6,2,7,5,1,6,5,4,5,7,6,6,2,6,5,4,6,5,6,5,"continued",5,4,5,6,5,7,6,6,5,"continued",5,1,6,6,7,10,4,7,7,"completed",7,"F3",2,2.16666666666667,1.5,"F3",FALSE,TRUE,10,7,"completed"
"A2EMTSJS47K8SU",3,1,NA,"long-term",1,4,3,7,7,2,7,2,6,4,7,7,4,1,7,7,6,8,5,7,7,"continued",6,1,7,7,7,10,6,7,7,"continued",6,1,7,7,7,10,3,7,7,"continued",4,NA,1.83333333333333,2.16666666666667,1.83333333333333,"F3",FALSE,TRUE,10,7,"continued"
"A2EMTSJS47K8SU",3,2,NA,"recurrance",7,5,3,7,7,1,7,5,7,1,7,7,6,4,7,7,5,9,4,7,7,"continued",7,3,7,7,7,11,7,7,7,"continued",7,1,7,7,4,10,4,7,7,"continued",4,NA,1.66666666666667,2.16666666666667,1.83333333333333,"F3",FALSE,TRUE,10,7,"continued"
"A2EMTSJS47K8SU",3,3,"three_month","short-term",0,4,3,7,7,1,7,3,7,4,4,6,2,3,6,6,7,4,6,6,7,"continued",4,4,7,6,7,8,5,7,7,"continued",4,1,7,7,7,11,6,7,7,"completed",7,"F3",1.83333333333333,2.16666666666667,1.66666666666667,"F3",FALSE,TRUE,11,7,"completed"
"A2ESBX4C2Q6TQY",5,1,"in_weeks","short-term",0,4,5,7,6,3,7,2,6,7,7,7,7,7,3,1,1,0,5,7,1,"continued",2,7,1,2,1,1,5,7,1,"continued",3,6,2,2,5,1,7,2,1,"adjusted",4,NA,2.83333333333333,3.16666666666667,3,"F3",FALSE,TRUE,1,1,"adjusted"
"A2ESBX4C2Q6TQY",5,2,NA,"long-term",0,1,5,6,4,3,5,1,6,7,7,6,5,8,3,3,2,1,5,6,2,"continued",4,5,2,2,2,2,5,6,2,"continued",4,6,1,1,1,1,3,4,1,"continued",4,NA,2.66666666666667,2.33333333333333,3,"F3",FALSE,TRUE,1,1,"continued"
"A2ESBX4C2Q6TQY",5,3,NA,"long-term",1,1,5,7,2,3,6,3,7,7,6,7,5,4,6,3,1,3,6,7,3,"continued",3,1,4,4,2,5,6,7,3,"continued",4,5,3,3,1,3,7,7,2,"adjusted",4,NA,2,2.5,3,"F3",FALSE,TRUE,3,2,"adjusted"
"A2ESBX4C2Q6TQY",5,4,NA,"long-term",1,2,5,7,3,3,2,1,5,2,7,5,6,1,5,4,1,2,1,6,3,"continued",4,4,6,4,6,4,2,6,5,"continued",5,1,7,6,7,4,1,7,5,"continued",4,NA,1.5,1.66666666666667,1.83333333333333,"F3",FALSE,TRUE,4,5,"continued"
"A2ESBX4C2Q6TQY",5,5,NA,"recurrance",0,1,5,7,1,1,7,5,7,1,7,7,6,8,1,1,5,0,1,6,1,"continued",1,8,1,1,6,1,1,7,1,"continued",1,8,1,1,7,0,1,7,1,"abandoned",1,"F3",2.66666666666667,2,2.33333333333333,"F3",FALSE,TRUE,0,1,"abandoned"
"A2F5QCUTZU7KF7",3,2,NA,"long-term",4,5,3,7,7,2,5,2,4,1,6,6,4,2,5,5,5,7,6,5,5,"continued",4,1,5,5,5,11,5,7,7,"completed",4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"F2",2.66666666666667,1.83333333333333,NA,"F2",FALSE,NA,11,7,"completed"
