"MTurkCode","listNum","goal","goalType","variable","rating"
"A2O2Q0LVWOWJ1G",4,"2","short-term","satisfaction_base","1"
"A2O2Q0LVWOWJ1G",4,"3","short-term","satisfaction_base","1"
"A2O2Q0LVWOWJ1G",4,"4","short-term","satisfaction_base","3"
"A2PE32I58ANCDD",2,"1","recurrance","satisfaction_base","2"
"A2PE32I58ANCDD",2,"2","recurrance","satisfaction_base","3"
"A2R75YFKVALBXE",5,"1","long-term","satisfaction_base","5"
"A2R75YFKVALBXE",5,"2","long-term","satisfaction_base","7"
"A2R75YFKVALBXE",5,"3","long-term","satisfaction_base","5"
"A2R75YFKVALBXE",5,"4","recurrance","satisfaction_base","6"
"A2R75YFKVALBXE",5,"5","long-term","satisfaction_base","5"
"A2R9OK4M877ZCC",3,"1","short-term","satisfaction_base","1"
"A2R9OK4M877ZCC",3,"2","recurrance","satisfaction_base","1"
"A2R9OK4M877ZCC",3,"3","recurrance","satisfaction_base","7"
"A2RMJNF6IPI42F",5,"1","long-term","satisfaction_base","1"
"A2RMJNF6IPI42F",5,"2","long-term","satisfaction_base","2"
"A2RMJNF6IPI42F",5,"3","long-term","satisfaction_base","1"
"A2RMJNF6IPI42F",5,"4","long-term","satisfaction_base","2"
"A2RMJNF6IPI42F",5,"5","long-term","satisfaction_base","1"
"A2SFFO79KSG5VA",5,"1","short-term","satisfaction_base","5"
"A2SFFO79KSG5VA",5,"2","recurrance","satisfaction_base","6"
"A2SFFO79KSG5VA",5,"3","recurrance","satisfaction_base","2"
"A2SFFO79KSG5VA",5,"4","recurrance","satisfaction_base","2"
"A2SFFO79KSG5VA",5,"5","long-term","satisfaction_base","3"
"A2SKOPFTRTNFUY",4,"1","short-term","satisfaction_base","8"
"A2SKOPFTRTNFUY",4,"2","recurrance","satisfaction_base","5"
"A2SKOPFTRTNFUY",4,"3","recurrance","satisfaction_base","5"
"A2SKOPFTRTNFUY",4,"4","recurrance","satisfaction_base","8"
"A2TLN8489YGY81",1,"1","recurrance","satisfaction_base","1"
"A2VGEE0ZIZ8CBQ",3,"1","recurrance","satisfaction_base","8"
"A2VGEE0ZIZ8CBQ",3,"2","recurrance","satisfaction_base","6"
"A2VGEE0ZIZ8CBQ",3,"3","recurrance","satisfaction_base","8"
"A2VGFS03KCCR1Q",2,"1","short-term","satisfaction_base","1"
"A2VGFS03KCCR1Q",2,"2","recurrance","satisfaction_base","2"
"A2VNSNAN1LZBAM",3,"1","long-term","satisfaction_base","5"
"A2VNSNAN1LZBAM",3,"2","long-term","satisfaction_base","2"
"A2VNSNAN1LZBAM",3,"3","short-term","satisfaction_base","5"
"A2W0G89O7E9EFO",5,"1","long-term","satisfaction_base","5"
"A2W0G89O7E9EFO",5,"2","short-term","satisfaction_base","6"
"A2W0G89O7E9EFO",5,"3","long-term","satisfaction_base","5"
"A2W0G89O7E9EFO",5,"4","long-term","satisfaction_base","5"
"A2W0G89O7E9EFO",5,"5","long-term","satisfaction_base","3"
"A2WJMGV0HKQG3Z",3,"1","recurrance","satisfaction_base","7"
"A2WJMGV0HKQG3Z",3,"2","long-term","satisfaction_base","5"
"A2WJMGV0HKQG3Z",3,"3","recurrance","satisfaction_base","7"
"A2WZ8ZEB00LYF7",2,"1","long-term","satisfaction_base","6"
"A2WZ8ZEB00LYF7",2,"2","short-term","satisfaction_base","8"
"A2X3FSFHV5GHJU",3,"1","long-term","satisfaction_base","5"
"A2X3FSFHV5GHJU",3,"2","recurrance","satisfaction_base","1"
"A2X3FSFHV5GHJU",3,"3","long-term","satisfaction_base","1"
"A2Y0WNHMT4PZ4C",3,"1","long-term","satisfaction_base","8"
"A2Y0WNHMT4PZ4C",3,"2","recurrance","satisfaction_base","8"
"A2Y0WNHMT4PZ4C",3,"3","long-term","satisfaction_base","8"
"A2YVAWO75X8R78",5,"1","long-term","satisfaction_base","1"
"A2YVAWO75X8R78",5,"2","recurrance","satisfaction_base","3"
"A2YVAWO75X8R78",5,"3","recurrance","satisfaction_base","8"
"A2YVAWO75X8R78",5,"4","recurrance","satisfaction_base","1"
"A2YVAWO75X8R78",5,"5","recurrance","satisfaction_base","1"
"A2ZGAH6NOSU2PO",5,"1","recurrance","satisfaction_base","8"
"A2ZGAH6NOSU2PO",5,"2","short-term","satisfaction_base","7"
"A2ZGAH6NOSU2PO",5,"3","long-term","satisfaction_base","1"
"A2ZGAH6NOSU2PO",5,"4","short-term","satisfaction_base","1"
"A2ZGAH6NOSU2PO",5,"5","short-term","satisfaction_base","8"
"A302KOFOYLD89A",3,"1","long-term","satisfaction_base","1"
"A302KOFOYLD89A",3,"2","recurrance","satisfaction_base","3"
"A302KOFOYLD89A",3,"3","recurrance","satisfaction_base","6"
"A30FIPRPFQRBO6",3,"1","recurrance","satisfaction_base","3"
"A30FIPRPFQRBO6",3,"2","recurrance","satisfaction_base","1"
"A30FIPRPFQRBO6",3,"3","long-term","satisfaction_base","8"
"A30HUZHJBOX1LK",2,"1","recurrance","satisfaction_base","5"
"A30HUZHJBOX1LK",2,"2","recurrance","satisfaction_base","5"
"A314XJY8V1YL12",4,"1","long-term","satisfaction_base","1"
"A314XJY8V1YL12",4,"2","long-term","satisfaction_base","2"
"A314XJY8V1YL12",4,"3","recurrance","satisfaction_base","1"
"A314XJY8V1YL12",4,"4","recurrance","satisfaction_base","8"
"A321WQIFK10UV3",3,"1","long-term","satisfaction_base","6"
"A321WQIFK10UV3",3,"2","recurrance","satisfaction_base","1"
"A321WQIFK10UV3",3,"3","short-term","satisfaction_base","5"
"A33RI08QRVG5Q0",5,"1","recurrance","satisfaction_base","3"
"A33RI08QRVG5Q0",5,"2","recurrance","satisfaction_base","3"
"A33RI08QRVG5Q0",5,"3","recurrance","satisfaction_base","3"
"A33RI08QRVG5Q0",5,"4","recurrance","satisfaction_base","3"
"A33RI08QRVG5Q0",5,"5","recurrance","satisfaction_base","8"
"A34VLM2UC0JY11",2,"1","short-term","satisfaction_base","1"
"A34VLM2UC0JY11",2,"2","long-term","satisfaction_base","1"
"A350SLJRMBIFM4",4,"1","long-term","satisfaction_base","6"
"A350SLJRMBIFM4",4,"2","long-term","satisfaction_base","2"
"A350SLJRMBIFM4",4,"3","short-term","satisfaction_base","8"
"A350SLJRMBIFM4",4,"4","recurrance","satisfaction_base","5"
"A351LMMMFYPM7U",5,"1","recurrance","satisfaction_base","5"
"A351LMMMFYPM7U",5,"2","short-term","satisfaction_base","8"
"A351LMMMFYPM7U",5,"3","long-term","satisfaction_base","3"
"A351LMMMFYPM7U",5,"4","long-term","satisfaction_base","8"
"A351LMMMFYPM7U",5,"5","long-term","satisfaction_base","8"
"A36ZURENFWTYOZ",5,"1","long-term","satisfaction_base","5"
"A36ZURENFWTYOZ",5,"2","long-term","satisfaction_base","2"
"A36ZURENFWTYOZ",5,"3","short-term","satisfaction_base","5"
"A36ZURENFWTYOZ",5,"4","recurrance","satisfaction_base","3"
"A36ZURENFWTYOZ",5,"5","short-term","satisfaction_base","3"
"A37PUSY6CJ7TQ0",5,"1","short-term","satisfaction_base","8"
"A37PUSY6CJ7TQ0",5,"2","long-term","satisfaction_base","3"
"A37PUSY6CJ7TQ0",5,"3","short-term","satisfaction_base","6"
"A37PUSY6CJ7TQ0",5,"4","short-term","satisfaction_base","5"
"A37PUSY6CJ7TQ0",5,"5","long-term","satisfaction_base","5"
"A38BO0BRCQX6OV",3,"1","long-term","satisfaction_base","1"
"A38BO0BRCQX6OV",3,"2","long-term","satisfaction_base","5"
"A38BO0BRCQX6OV",3,"3","recurrance","satisfaction_base","8"
"A38DHLB88V8DL8",4,"1","recurrance","satisfaction_base","2"
"A38DHLB88V8DL8",4,"2","short-term","satisfaction_base","1"
"A38DHLB88V8DL8",4,"3","short-term","satisfaction_base","1"
"A38DHLB88V8DL8",4,"4","recurrance","satisfaction_base","1"
"A3989GRV3UV5VW",3,"1","recurrance","satisfaction_base","8"
"A3989GRV3UV5VW",3,"2","long-term","satisfaction_base","2"
"A3989GRV3UV5VW",3,"3","long-term","satisfaction_base","2"
"A39H9RIYRB5ZYV",5,"1","recurrance","satisfaction_base","6"
"A39H9RIYRB5ZYV",5,"2","recurrance","satisfaction_base","3"
"A39H9RIYRB5ZYV",5,"3","long-term","satisfaction_base","6"
"A39H9RIYRB5ZYV",5,"4","recurrance","satisfaction_base","8"
"A39H9RIYRB5ZYV",5,"5","long-term","satisfaction_base","8"
"A3AE0JEXW4DB34",5,"1","short-term","satisfaction_base","5"
"A3AE0JEXW4DB34",5,"2","recurrance","satisfaction_base","6"
"A3AE0JEXW4DB34",5,"3","long-term","satisfaction_base","3"
"A3AE0JEXW4DB34",5,"4","recurrance","satisfaction_base","3"
"A3AE0JEXW4DB34",5,"5","long-term","satisfaction_base","8"
"A3AJJHOAV7WIUQ",3,"1","short-term","satisfaction_base","2"
"A3AJJHOAV7WIUQ",3,"2","long-term","satisfaction_base","1"
"A3AJJHOAV7WIUQ",3,"3","short-term","satisfaction_base","3"
"A3BE3KXD518TZ4",3,"1","short-term","satisfaction_base","5"
"A3BE3KXD518TZ4",3,"2","recurrance","satisfaction_base","6"
"A3BE3KXD518TZ4",3,"3","long-term","satisfaction_base","5"
"A3CAF7LTD3ORSG",3,"1","short-term","satisfaction_base","3"
"A3CAF7LTD3ORSG",3,"2","short-term","satisfaction_base","8"
"A3CAF7LTD3ORSG",3,"3","recurrance","satisfaction_base","8"
"A3E76V59BKGKCQ",3,"1","long-term","satisfaction_base","2"
"A3E76V59BKGKCQ",3,"2","recurrance","satisfaction_base","6"
"A3E76V59BKGKCQ",3,"3","short-term","satisfaction_base","1"
"A3EXD5E390Z6B3",3,"1","recurrance","satisfaction_base","8"
"A3EXD5E390Z6B3",3,"2","recurrance","satisfaction_base","3"
"A3EXD5E390Z6B3",3,"3","short-term","satisfaction_base","5"
"A3GI28OVLDI9ST",5,"1","short-term","satisfaction_base","3"
"A3GI28OVLDI9ST",5,"2","short-term","satisfaction_base","8"
"A3GI28OVLDI9ST",5,"3","short-term","satisfaction_base","3"
"A3GI28OVLDI9ST",5,"4","long-term","satisfaction_base","8"
"A3GI28OVLDI9ST",5,"5","short-term","satisfaction_base","2"
"A3GZXU4FUJTKZD",5,"1","short-term","satisfaction_base","2"
"A3GZXU4FUJTKZD",5,"2","short-term","satisfaction_base","8"
"A3GZXU4FUJTKZD",5,"3","long-term","satisfaction_base","1"
"A3GZXU4FUJTKZD",5,"4","short-term","satisfaction_base","8"
"A3GZXU4FUJTKZD",5,"5","short-term","satisfaction_base","1"
"A3HXM7BGH18FOW",3,"1","recurrance","satisfaction_base","8"
"A3HXM7BGH18FOW",3,"2","long-term","satisfaction_base","1"
"A3HXM7BGH18FOW",3,"3","recurrance","satisfaction_base","1"
"A3KFFIBJZVM0J2",4,"1","short-term","satisfaction_base","3"
"A3KFFIBJZVM0J2",4,"2","short-term","satisfaction_base","3"
"A3KFFIBJZVM0J2",4,"3","short-term","satisfaction_base","8"
"A3KFFIBJZVM0J2",4,"4","short-term","satisfaction_base","3"
"A3KIDRWRKC7RI5",5,"1","long-term","satisfaction_base","6"
"A3KIDRWRKC7RI5",5,"2","short-term","satisfaction_base","3"
"A3KIDRWRKC7RI5",5,"3","recurrance","satisfaction_base","2"
"A3KIDRWRKC7RI5",5,"4","long-term","satisfaction_base","2"
"A3KIDRWRKC7RI5",5,"5","recurrance","satisfaction_base","2"
"A3KIZLHCD945UK",3,"1","short-term","satisfaction_base","1"
"A3KIZLHCD945UK",3,"2","recurrance","satisfaction_base","3"
"A3KIZLHCD945UK",3,"3","short-term","satisfaction_base","8"
"A3KNLR8H286IHT",3,"1","short-term","satisfaction_base","3"
"A3KNLR8H286IHT",3,"2","recurrance","satisfaction_base","8"
"A3KNLR8H286IHT",3,"3","recurrance","satisfaction_base","1"
"A3LL096CAY5WHB",2,"1","recurrance","satisfaction_base","8"
"A3LL096CAY5WHB",2,"2","recurrance","satisfaction_base","2"
"A3M81P9BEVE1GD",5,"1","short-term","satisfaction_base","6"
"A3M81P9BEVE1GD",5,"2","recurrance","satisfaction_base","7"
"A3M81P9BEVE1GD",5,"3","recurrance","satisfaction_base","6"
"A3M81P9BEVE1GD",5,"4","short-term","satisfaction_base","5"
"A3M81P9BEVE1GD",5,"5","long-term","satisfaction_base","5"
"A3NKNOE5HIXXL",3,"1","short-term","satisfaction_base","6"
"A3NKNOE5HIXXL",3,"2","long-term","satisfaction_base","3"
"A3NKNOE5HIXXL",3,"3","long-term","satisfaction_base","8"
"A3NLSGHK6RFXA8",4,"1","long-term","satisfaction_base","3"
"A3NLSGHK6RFXA8",4,"2","recurrance","satisfaction_base","5"
"A3NLSGHK6RFXA8",4,"3","short-term","satisfaction_base","5"
"A3NLSGHK6RFXA8",4,"4","long-term","satisfaction_base","8"
"A3NRAEKWOKVUNN",2,"1","recurrance","satisfaction_base","5"
"A3NRAEKWOKVUNN",2,"2","long-term","satisfaction_base","3"
"A3NXT3OVGL7QNR",1,"1","long-term","satisfaction_base","3"
"A3O0ZQMDKOKAMR",2,"1","recurrance","satisfaction_base","5"
"A3O0ZQMDKOKAMR",2,"2","long-term","satisfaction_base","6"
"A3OAXRZT3MVJML",3,"1","long-term","satisfaction_base","8"
"A3OAXRZT3MVJML",3,"2","short-term","satisfaction_base","8"
"A3OAXRZT3MVJML",3,"3","long-term","satisfaction_base","3"
"A3OLRWACCCCUTU",5,"1","short-term","satisfaction_base","5"
"A3OLRWACCCCUTU",5,"2","short-term","satisfaction_base","5"
"A3OLRWACCCCUTU",5,"3","recurrance","satisfaction_base","6"
"A3OLRWACCCCUTU",5,"4","recurrance","satisfaction_base","3"
"A3OLRWACCCCUTU",5,"5","short-term","satisfaction_base","8"
"A3OPRR8AXT6OSJ",3,"1","recurrance","satisfaction_base","3"
"A3OPRR8AXT6OSJ",3,"2","recurrance","satisfaction_base","8"
"A3OPRR8AXT6OSJ",3,"3","recurrance","satisfaction_base","5"
"A3OUNEJO97MM8E",3,"1","short-term","satisfaction_base","5"
"A3OUNEJO97MM8E",3,"2","long-term","satisfaction_base","1"
"A3OUNEJO97MM8E",3,"3","short-term","satisfaction_base","3"
"A3PGCZCYMXQMZ8",4,"1","recurrance","satisfaction_base","5"
"A3PGCZCYMXQMZ8",4,"2","long-term","satisfaction_base","6"
"A3PGCZCYMXQMZ8",4,"3","long-term","satisfaction_base","2"
"A3PGCZCYMXQMZ8",4,"4","long-term","satisfaction_base","8"
"A3PSV85ZUXP9VF",3,"1","long-term","satisfaction_base","8"
"A3PSV85ZUXP9VF",3,"2","short-term","satisfaction_base","1"
"A3PSV85ZUXP9VF",3,"3","short-term","satisfaction_base","2"
"A3QSFE6GKO157S",2,"1","recurrance","satisfaction_base","8"
"A3QSFE6GKO157S",2,"2","recurrance","satisfaction_base","8"
"A3ROYUO9LWA22S",5,"1","short-term","satisfaction_base","7"
"A3ROYUO9LWA22S",5,"2","short-term","satisfaction_base","6"
"A3ROYUO9LWA22S",5,"3","long-term","satisfaction_base","5"
"A3ROYUO9LWA22S",5,"4","short-term","satisfaction_base","3"
"A3ROYUO9LWA22S",5,"5","recurrance","satisfaction_base","3"
"A3U2S6OPJNS4AQ",1,"1","short-term","satisfaction_base","7"
"A3U4SSUB9ZZ9T0",3,"1","long-term","satisfaction_base","2"
"A3U4SSUB9ZZ9T0",3,"2","recurrance","satisfaction_base","5"
"A3U4SSUB9ZZ9T0",3,"3","recurrance","satisfaction_base","5"
"A3UUH3632AI3ZX",1,"1","short-term","satisfaction_base","7"
"A3VYBAO7UQQHGC",3,"1","short-term","satisfaction_base","8"
"A3VYBAO7UQQHGC",3,"2","short-term","satisfaction_base","6"
"A3VYBAO7UQQHGC",3,"3","short-term","satisfaction_base","8"
"A3VZUPCZB4Q9XW",5,"1","recurrance","satisfaction_base","8"
"A3VZUPCZB4Q9XW",5,"2","long-term","satisfaction_base","2"
"A3VZUPCZB4Q9XW",5,"3","long-term","satisfaction_base","3"
"A3VZUPCZB4Q9XW",5,"4","long-term","satisfaction_base","1"
"A3VZUPCZB4Q9XW",5,"5","recurrance","satisfaction_base","6"
"A47VCO946DO5K",3,"1","short-term","satisfaction_base","6"
"A47VCO946DO5K",3,"2","long-term","satisfaction_base","8"
"A47VCO946DO5K",3,"3","long-term","satisfaction_base","8"
"A49CVVOWN4D6Y",5,"1","long-term","satisfaction_base","1"
"A49CVVOWN4D6Y",5,"2","long-term","satisfaction_base","2"
"A49CVVOWN4D6Y",5,"3","long-term","satisfaction_base","5"
"A49CVVOWN4D6Y",5,"4","long-term","satisfaction_base","2"
"A49CVVOWN4D6Y",5,"5","short-term","satisfaction_base","8"
"A4BDXOXC4D8FX",3,"1","short-term","satisfaction_base","1"
"A4BDXOXC4D8FX",3,"2","short-term","satisfaction_base","2"
"A4BDXOXC4D8FX",3,"3","recurrance","satisfaction_base","2"
"A5A14MTB35J23",5,"1","recurrance","satisfaction_base","3"
"A5A14MTB35J23",5,"2","recurrance","satisfaction_base","2"
"A5A14MTB35J23",5,"3","short-term","satisfaction_base","1"
"A5A14MTB35J23",5,"4","recurrance","satisfaction_base","1"
"A5A14MTB35J23",5,"5","long-term","satisfaction_base","1"
"A5E2P5F1AXYZ1",5,"1","recurrance","satisfaction_base","5"
"A5E2P5F1AXYZ1",5,"2","recurrance","satisfaction_base","6"
"A5E2P5F1AXYZ1",5,"3","long-term","satisfaction_base","5"
"A5E2P5F1AXYZ1",5,"4","long-term","satisfaction_base","6"
"A5E2P5F1AXYZ1",5,"5","recurrance","satisfaction_base","6"
"A6JUD4NCQCDWG",2,"1","long-term","satisfaction_base","8"
"A6JUD4NCQCDWG",2,"2","short-term","satisfaction_base","8"
"A6R5AQ4D638BH",3,"1","long-term","satisfaction_base","5"
"A6R5AQ4D638BH",3,"2","short-term","satisfaction_base","8"
"A6R5AQ4D638BH",3,"3","short-term","satisfaction_base","5"
"A770OB1ZAGJ4G",4,"1","recurrance","satisfaction_base","2"
"A770OB1ZAGJ4G",4,"2","recurrance","satisfaction_base","1"
"A770OB1ZAGJ4G",4,"3","recurrance","satisfaction_base","1"
"A770OB1ZAGJ4G",4,"4","recurrance","satisfaction_base","2"
"A7P3R1AIA4TVV",3,"1","recurrance","satisfaction_base","3"
"A7P3R1AIA4TVV",3,"2","long-term","satisfaction_base","2"
"A7P3R1AIA4TVV",3,"3","short-term","satisfaction_base","6"
"AADRZTXSE7211",4,"1","recurrance","satisfaction_base","5"
"AADRZTXSE7211",4,"2","short-term","satisfaction_base","2"
"AADRZTXSE7211",4,"3","recurrance","satisfaction_base","6"
"AADRZTXSE7211",4,"4","recurrance","satisfaction_base","5"
"AAHZCL4LIPCBQ",3,"1","long-term","satisfaction_base","7"
"AAHZCL4LIPCBQ",3,"2","recurrance","satisfaction_base","7"
"AAHZCL4LIPCBQ",3,"3","recurrance","satisfaction_base","7"
"ABOEYY9Y0PFRI",3,"1","recurrance","satisfaction_base","8"
"ABOEYY9Y0PFRI",3,"2","recurrance","satisfaction_base","5"
"ABOEYY9Y0PFRI",3,"3","recurrance","satisfaction_base","3"
"ADJ9I7ZBFYFH7",3,"1","short-term","satisfaction_base","3"
"ADJ9I7ZBFYFH7",3,"2","short-term","satisfaction_base","1"
"ADJ9I7ZBFYFH7",3,"3","recurrance","satisfaction_base","8"
"ADYMIMV1PE14V",3,"1","long-term","satisfaction_base","2"
"ADYMIMV1PE14V",3,"2","recurrance","satisfaction_base","8"
"ADYMIMV1PE14V",3,"3","short-term","satisfaction_base","2"
"AF0W4ZBY7VXOU",3,"1","recurrance","satisfaction_base","1"
"AF0W4ZBY7VXOU",3,"2","short-term","satisfaction_base","6"
"AF0W4ZBY7VXOU",3,"3","recurrance","satisfaction_base","7"
"AFMAFX0P2YRRV",1,"1","short-term","satisfaction_base","8"
"AH00EJ6PK1H3A",3,"1","short-term","satisfaction_base","5"
"AH00EJ6PK1H3A",3,"2","recurrance","satisfaction_base","3"
"AH00EJ6PK1H3A",3,"3","recurrance","satisfaction_base","1"
"AHGDYNKOKJWFJ",3,"1","short-term","satisfaction_base","8"
"AHGDYNKOKJWFJ",3,"2","short-term","satisfaction_base","5"
"AHGDYNKOKJWFJ",3,"3","short-term","satisfaction_base","2"
"AHKRGPN5D3I2G",5,"1","recurrance","satisfaction_base","8"
"AHKRGPN5D3I2G",5,"2","short-term","satisfaction_base","7"
"AHKRGPN5D3I2G",5,"3","long-term","satisfaction_base","7"
"AHKRGPN5D3I2G",5,"4","recurrance","satisfaction_base","7"
"AHKRGPN5D3I2G",5,"5","long-term","satisfaction_base","1"
"AHYTT3T8W9Y9Y",1,"1","recurrance","satisfaction_base","2"
"AIA7RZSAONU5M",3,"1","recurrance","satisfaction_base","2"
"AIA7RZSAONU5M",3,"2","recurrance","satisfaction_base","1"
"AIA7RZSAONU5M",3,"3","recurrance","satisfaction_base","1"
"AIHHRINW9IN1I",3,"1","short-term","satisfaction_base","6"
"AIHHRINW9IN1I",3,"2","short-term","satisfaction_base","8"
"AIHHRINW9IN1I",3,"3","short-term","satisfaction_base","2"
"AIHUIAQ4922K3",2,"1","recurrance","satisfaction_base","3"
"AIHUIAQ4922K3",2,"2","recurrance","satisfaction_base","2"
"AJ4T7PTRYNSUW",3,"1","long-term","satisfaction_base","1"
"AJ4T7PTRYNSUW",3,"2","long-term","satisfaction_base","1"
"AJ4T7PTRYNSUW",3,"3","long-term","satisfaction_base","3"
"AJ9O2ZA0E8UDZ",3,"1","recurrance","satisfaction_base","8"
"AJ9O2ZA0E8UDZ",3,"2","recurrance","satisfaction_base","2"
"AJ9O2ZA0E8UDZ",3,"3","short-term","satisfaction_base","1"
"AJDHPRCJ985C7",5,"1","recurrance","satisfaction_base","6"
"AJDHPRCJ985C7",5,"2","recurrance","satisfaction_base","2"
"AJDHPRCJ985C7",5,"3","short-term","satisfaction_base","1"
"AJDHPRCJ985C7",5,"4","recurrance","satisfaction_base","7"
"AJDHPRCJ985C7",5,"5","long-term","satisfaction_base","2"
"AJMWITY1XT7H7",4,"1","recurrance","satisfaction_base","8"
"AJMWITY1XT7H7",4,"2","recurrance","satisfaction_base","1"
"AJMWITY1XT7H7",4,"3","short-term","satisfaction_base","1"
"AJMWITY1XT7H7",4,"4","recurrance","satisfaction_base","5"
"AJQ71YIGY01HZ",2,"1","long-term","satisfaction_base","3"
"AJQ71YIGY01HZ",2,"2","long-term","satisfaction_base","5"
"AKMOBFEEKW378",5,"1","recurrance","satisfaction_base","8"
"AKMOBFEEKW378",5,"2","recurrance","satisfaction_base","8"
"AKMOBFEEKW378",5,"3","recurrance","satisfaction_base","1"
"AKMOBFEEKW378",5,"4","long-term","satisfaction_base","5"
"AKMOBFEEKW378",5,"5","long-term","satisfaction_base","1"
"AKX5RHHO8BIUX",5,"1","short-term","satisfaction_base","5"
"AKX5RHHO8BIUX",5,"2","recurrance","satisfaction_base","5"
"AKX5RHHO8BIUX",5,"3","short-term","satisfaction_base","8"
"AKX5RHHO8BIUX",5,"4","short-term","satisfaction_base","3"
"AKX5RHHO8BIUX",5,"5","short-term","satisfaction_base","3"
"AL7UTA8J27TFK",4,"1","recurrance","satisfaction_base","1"
"AL7UTA8J27TFK",4,"2","long-term","satisfaction_base","8"
"AL7UTA8J27TFK",4,"3","short-term","satisfaction_base","3"
"AL7UTA8J27TFK",4,"4","long-term","satisfaction_base","1"
"ALAOEYIYW0CW7",5,"1","long-term","satisfaction_base","1"
"ALAOEYIYW0CW7",5,"2","recurrance","satisfaction_base","5"
"ALAOEYIYW0CW7",5,"3","recurrance","satisfaction_base","1"
"ALAOEYIYW0CW7",5,"4","long-term","satisfaction_base","2"
"ALAOEYIYW0CW7",5,"5","recurrance","satisfaction_base","8"
"ALDQRWYZ8KQ9A",3,"1","long-term","satisfaction_base","1"
"ALDQRWYZ8KQ9A",3,"2","recurrance","satisfaction_base","8"
"ALDQRWYZ8KQ9A",3,"3","recurrance","satisfaction_base","1"
"AM0QVBV8L6QCJ",2,"1","long-term","satisfaction_base","2"
"AM0QVBV8L6QCJ",2,"2","long-term","satisfaction_base","3"
"AMA18W8F60Y2J",1,"1","short-term","satisfaction_base","1"
"AMTTB8JUWRRM7",2,"1","long-term","satisfaction_base","1"
"AMTTB8JUWRRM7",2,"2","recurrance","satisfaction_base","1"
"ANZNAAS2K0DSY",3,"1","short-term","satisfaction_base","5"
"ANZNAAS2K0DSY",3,"2","short-term","satisfaction_base","2"
"ANZNAAS2K0DSY",3,"3","short-term","satisfaction_base","5"
"AOS2PVHT2HYTL",3,"1","short-term","satisfaction_base","2"
"AOS2PVHT2HYTL",3,"2","short-term","satisfaction_base","7"
"AOS2PVHT2HYTL",3,"3","short-term","satisfaction_base","5"
"APY7YO8CH0ZDP",3,"1","recurrance","satisfaction_base","5"
"APY7YO8CH0ZDP",3,"2","recurrance","satisfaction_base","5"
"APY7YO8CH0ZDP",3,"3","recurrance","satisfaction_base","8"
"AQAXDL1INQC9Q",3,"1","recurrance","satisfaction_base","3"
"AQAXDL1INQC9Q",3,"2","recurrance","satisfaction_base","5"
"AQAXDL1INQC9Q",3,"3","recurrance","satisfaction_base","5"
"AQMLJYUQCSG22",3,"1","recurrance","satisfaction_base","2"
"AQMLJYUQCSG22",3,"2","long-term","satisfaction_base","8"
"AQMLJYUQCSG22",3,"3","short-term","satisfaction_base","6"
"ARQR5NIFA1AJ",3,"1","long-term","satisfaction_base","8"
"ARQR5NIFA1AJ",3,"2","recurrance","satisfaction_base","5"
"ARQR5NIFA1AJ",3,"3","short-term","satisfaction_base","8"
"AS2MFSWNC5CQI",4,"1","long-term","satisfaction_base","7"
"AS2MFSWNC5CQI",4,"2","long-term","satisfaction_base","7"
"AS2MFSWNC5CQI",4,"3","long-term","satisfaction_base","8"
"AS2MFSWNC5CQI",4,"4","long-term","satisfaction_base","1"
"AS6FM754MF2B2",4,"1","recurrance","satisfaction_base","7"
"AS6FM754MF2B2",4,"2","recurrance","satisfaction_base","5"
"AS6FM754MF2B2",4,"3","long-term","satisfaction_base","3"
"AS6FM754MF2B2",4,"4","short-term","satisfaction_base","1"
"ASY5W2HJPIPF4",2,"1","short-term","satisfaction_base","6"
"ASY5W2HJPIPF4",2,"2","short-term","satisfaction_base","3"
"AT6LDQNLKTUSE",2,"1","short-term","satisfaction_base","5"
"AT6LDQNLKTUSE",2,"2","long-term","satisfaction_base","2"
"AU34T9OMHN4Z4",3,"1","recurrance","satisfaction_base","6"
"AU34T9OMHN4Z4",3,"2","recurrance","satisfaction_base","5"
"AU34T9OMHN4Z4",3,"3","long-term","satisfaction_base","8"
"AUQTHU5AOZVQC",5,"1","short-term","satisfaction_base","6"
"AUQTHU5AOZVQC",5,"2","short-term","satisfaction_base","5"
"AUQTHU5AOZVQC",5,"3","short-term","satisfaction_base","2"
"AUQTHU5AOZVQC",5,"4","short-term","satisfaction_base","2"
"AUQTHU5AOZVQC",5,"5","recurrance","satisfaction_base","5"
"AVKMFV9CZ0MLR",5,"1","recurrance","satisfaction_base","2"
"AVKMFV9CZ0MLR",5,"2","recurrance","satisfaction_base","2"
"AVKMFV9CZ0MLR",5,"3","recurrance","satisfaction_base","2"
"AVKMFV9CZ0MLR",5,"4","recurrance","satisfaction_base","2"
"AVKMFV9CZ0MLR",5,"5","recurrance","satisfaction_base","2"
"AWTGJ45ZWUCHH",5,"1","short-term","satisfaction_base","7"
"AWTGJ45ZWUCHH",5,"2","short-term","satisfaction_base","6"
"AWTGJ45ZWUCHH",5,"3","long-term","satisfaction_base","6"
"AWTGJ45ZWUCHH",5,"4","short-term","satisfaction_base","5"
"AWTGJ45ZWUCHH",5,"5","short-term","satisfaction_base","7"
"AWVLT2L5AP873",3,"1","recurrance","satisfaction_base","8"
"AWVLT2L5AP873",3,"2","recurrance","satisfaction_base","7"
